series,episode,mean,std
peak:quality_cost_critical,148,0.366667,0.124722
peak:quality_cost_critical,149,0.466667,0.094281
peak:quality_cost_critical,150,0.666667,0.188562
peak:quality_cost_critical,151,0.395238,0.087547
peak:quality_cost_critical,152,0.311111,0.083148
peak:quality_cost_critical,153,0.533333,0.249444
peak:quality_cost_critical,154,0.200000,0.000000
peak:quality_cost_critical,155,0.344444,0.041574
peak:quality_cost_critical,156,0.433333,0.262467
peak:quality_cost_critical,157,0.300000,0.081650
peak:quality_cost_critical,158,0.666667,0.188562
peak:quality_cost_critical,159,0.466667,0.249444
peak:quality_cost_critical,160,0.800000,0.000000
peak:quality_cost_critical,161,0.455556,0.261524
peak:quality_cost_critical,162,0.377778,0.031427
peak:quality_cost_critical,163,0.274074,0.089504
peak:quality_cost_critical,164,0.266667,0.169967
peak:quality_cost_critical,165,0.511111,0.206080
peak:quality_cost_critical,166,0.361905,0.053875
peak:quality_cost_critical,167,0.466667,0.249444
peak:quality_cost_critical,168,0.366667,0.047140
peak:quality_cost_critical,169,0.600000,0.282843
peak:quality_cost_critical,170,0.466667,0.249444
peak:quality_cost_critical,171,0.533333,0.249444
peak:quality_cost_critical,172,0.383333,0.154560
peak:quality_cost_critical,173,0.433333,0.124722
peak:quality_cost_critical,174,0.355556,0.181217
peak:quality_cost_critical,175,0.377778,0.166296
peak:quality_cost_critical,176,0.461905,0.239141
peak:quality_cost_critical,177,0.317460,0.137922
peak:quality_cost_critical,178,0.411111,0.068493
peak:quality_cost_critical,179,0.388889,0.078567
peak:quality_cost_critical,180,0.444444,0.113312
peak:quality_cost_critical,181,0.411111,0.068493
peak:quality_cost_critical,182,0.300000,0.141421
peak:quality_cost_critical,183,0.366667,0.124722
peak:quality_cost_critical,184,0.466667,0.188562
peak:quality_cost_critical,185,0.400000,0.081650
peak:quality_cost_critical,186,0.566667,0.169967
peak:quality_cost_critical,187,0.261905,0.044160
peak:quality_cost_critical,188,0.323810,0.053875
peak:quality_cost_critical,189,0.216667,0.023570
peak:quality_cost_critical,190,0.377778,0.031427
peak:quality_cost_critical,191,0.400000,0.000000
peak:quality_cost_critical,192,0.333333,0.169967
peak:quality_cost_critical,193,0.466667,0.094281
peak:quality_cost_critical,194,0.266667,0.094281
peak:quality_cost_critical,195,0.274074,0.167365
peak:quality_cost_critical,196,0.433333,0.262467
peak:quality_cost_critical,197,0.311111,0.245452
peak:quality_cost_critical,198,0.333333,0.094281
peak:quality_cost_critical,199,0.311111,0.083148
peak:quality_cost_critical,200,0.333333,0.094281
peak:quality_cost_critical,201,0.388889,0.157135
peak:quality_cost_critical,202,0.422222,0.125708
peak:quality_cost_critical,203,0.500000,0.244949
peak:quality_cost_critical,204,0.288889,0.221666
peak:quality_cost_critical,205,0.340741,0.117004
peak:quality_cost_critical,206,0.322222,0.109994
peak:quality_cost_critical,207,0.300000,0.141421
peak:quality_cost_critical,208,0.361905,0.097822
peak:quality_cost_critical,209,0.400000,0.163299
peak:quality_cost_critical,210,0.566667,0.205480
peak:quality_cost_critical,211,0.400000,0.000000
peak:quality_cost_critical,212,0.433333,0.262467
peak:quality_cost_critical,213,0.355556,0.181217
peak:quality_cost_critical,214,0.533333,0.205480
peak:quality_cost_critical,215,0.355556,0.139665
peak:quality_cost_critical,216,0.241667,0.116070
peak:quality_cost_critical,217,0.400000,0.141421
peak:quality_cost_critical,218,0.466667,0.124722
peak:quality_cost_critical,219,0.311111,0.015713
peak:quality_cost_critical,220,0.266667,0.249444
peak:quality_cost_critical,221,0.308333,0.153206
peak:quality_cost_critical,222,0.633333,0.124722
peak:quality_cost_critical,223,0.533333,0.188562
peak:quality_cost_critical,224,0.333333,0.047140
peak:quality_cost_critical,225,0.308333,0.129636
peak:quality_cost_critical,226,0.344444,0.041574
peak:quality_cost_critical,227,0.340741,0.083805
peak:quality_cost_critical,228,0.400000,0.163299
peak:quality_cost_critical,229,0.207407,0.010476
peak:quality_cost_critical,230,0.480952,0.268615
peak:quality_cost_critical,231,0.307407,0.072766
peak:quality_cost_critical,232,0.333333,0.094281
peak:quality_cost_critical,233,0.400000,0.000000
peak:quality_cost_critical,234,0.400000,0.000000
peak:quality_cost_critical,235,0.466667,0.249444
peak:quality_cost_critical,236,0.311111,0.083148
peak:quality_cost_critical,237,0.300000,0.081650
peak:quality_cost_critical,238,0.400000,0.000000
peak:quality_cost_critical,239,0.266667,0.047140
peak:quality_cost_critical,240,0.400000,0.000000
peak:quality_cost_critical,241,0.600000,0.282843
peak:quality_cost_critical,242,0.318519,0.073330
peak:quality_cost_critical,243,0.444444,0.113312
peak:quality_cost_critical,244,0.400000,0.081650
peak:quality_cost_critical,245,0.355556,0.181217
peak:quality_cost_critical,246,0.366667,0.047140
peak:quality_cost_critical,247,0.400000,0.163299
peak:quality_cost_critical,248,0.288889,0.095581
peak:quality_cost_critical,249,0.228571,0.040406
peak:quality_cost_critical,250,0.300000,0.244949
peak:quality_cost_critical,251,0.433333,0.124722
peak:quality_cost_critical,252,0.533333,0.094281
peak:quality_cost_critical,253,0.233333,0.047140
peak:quality_cost_critical,254,0.500000,0.216025
peak:quality_cost_critical,255,0.495238,0.220492
peak:quality_cost_critical,256,0.577778,0.191163
peak:quality_cost_critical,257,0.300000,0.141421
peak:quality_cost_critical,258,0.100000,0.081650
peak:quality_cost_critical,259,0.295238,0.081927
peak:quality_cost_critical,260,0.339683,0.046872
peak:quality_cost_critical,261,0.377778,0.166296
peak:quality_cost_critical,262,0.266667,0.072008
peak:quality_cost_critical,263,0.388889,0.177082
peak:quality_cost_critical,264,0.377778,0.031427
peak:quality_cost_critical,265,0.433333,0.169967
peak:quality_cost_critical,266,0.466667,0.094281
peak:quality_cost_critical,267,0.511111,0.206080
peak:quality_cost_critical,268,0.300000,0.141421
peak:quality_cost_critical,269,0.433333,0.047140
peak:quality_cost_critical,270,0.466667,0.249444
peak:quality_cost_critical,271,0.533333,0.188562
peak:quality_cost_critical,272,0.466667,0.339935
peak:quality_cost_critical,273,0.411111,0.068493
peak:quality_cost_critical,274,0.375000,0.176777
peak:quality_cost_critical,275,0.255556,0.103040
peak:quality_cost_critical,276,0.300000,0.081650
peak:quality_cost_critical,277,0.433333,0.169967
peak:quality_cost_critical,278,0.433333,0.047140
peak:quality_cost_critical,279,0.366667,0.124722
peak:quality_cost_critical,280,0.388889,0.157135
peak:quality_cost_critical,281,0.311111,0.083148
peak:quality_cost_critical,282,0.355556,0.031427
peak:quality_cost_critical,283,0.277778,0.128620
peak:quality_cost_critical,284,0.355556,0.139665
peak:quality_cost_critical,285,0.266667,0.169967
peak:quality_cost_critical,286,0.333333,0.188562
peak:quality_cost_critical,287,0.200000,0.081650
peak:quality_cost_critical,288,0.266667,0.094281
peak:quality_cost_critical,289,0.300000,0.141421
peak:quality_cost_critical,290,0.422222,0.125708
peak:quality_cost_critical,291,0.500000,0.244949
peak:quality_cost_critical,292,0.422222,0.125708
peak:quality_cost_critical,293,0.295238,0.081927
peak:quality_cost_critical,294,0.466667,0.124722
peak:quality_cost_critical,295,0.344444,0.041574
peak:quality_cost_critical,296,0.440741,0.159818
peak:quality_cost_critical,297,0.511111,0.125708
peak:quality_cost_critical,298,0.333333,0.249444
peak:quality_cost_critical,299,0.455556,0.204275
peak:quality_cost_critical,300,0.500000,0.081650
peak:quality_cost_critical,301,0.533333,0.094281
peak:quality_cost_critical,302,0.500000,0.244949
peak:quality_cost_critical,303,0.400000,0.163299
peak:quality_cost_critical,304,0.208333,0.135913
peak:quality_cost_critical,305,0.400000,0.163299
peak:quality_cost_critical,306,0.333333,0.094281
peak:quality_cost_critical,307,0.461905,0.239141
peak:quality_cost_critical,308,0.533333,0.094281
peak:quality_cost_critical,309,0.400000,0.163299
peak:quality_cost_critical,310,0.377778,0.031427
peak:quality_cost_critical,311,0.400000,0.141421
peak:quality_cost_critical,312,0.437037,0.282454
peak:quality_cost_critical,313,0.488889,0.219989
peak:quality_cost_critical,314,0.566667,0.169967
peak:quality_cost_critical,315,0.377778,0.031427
peak:quality_cost_critical,316,0.500000,0.081650
peak:quality_cost_critical,317,0.400000,0.141421
peak:quality_cost_critical,318,0.366667,0.205480
peak:quality_cost_critical,319,0.344444,0.122726
peak:quality_cost_critical,320,0.533333,0.249444
peak:quality_cost_critical,321,0.466667,0.249444
peak:quality_cost_critical,322,0.466667,0.047140
peak:quality_cost_critical,323,0.477778,0.109994
peak:quality_cost_critical,324,0.377778,0.031427
peak:quality_cost_critical,325,0.244444,0.062854
peak:quality_cost_critical,326,0.244444,0.062854
peak:quality_cost_critical,327,0.388889,0.177082
peak:quality_cost_critical,328,0.433333,0.124722
peak:quality_cost_critical,329,0.466667,0.249444
peak:quality_cost_critical,330,0.266667,0.047140
peak:quality_cost_critical,331,0.533333,0.249444
peak:quality_cost_critical,332,0.255556,0.109994
peak:quality_cost_critical,333,0.400000,0.163299
peak:quality_cost_critical,334,0.377778,0.031427
peak:quality_cost_critical,335,0.377778,0.031427
peak:quality_cost_critical,336,0.566667,0.169967
peak:quality_cost_critical,337,0.400000,0.163299
peak:quality_cost_critical,338,0.500000,0.141421
peak:quality_cost_critical,339,0.211111,0.149897
peak:quality_cost_critical,340,0.377778,0.031427
peak:quality_cost_critical,341,0.255556,0.103040
peak:quality_cost_critical,342,0.533333,0.094281
peak:quality_cost_critical,343,0.240741,0.042873
peak:quality_cost_critical,344,0.400000,0.000000
peak:quality_cost_critical,345,0.433333,0.047140
peak:quality_cost_critical,346,0.244444,0.109994
peak:quality_cost_critical,347,0.400000,0.163299
peak:quality_cost_critical,348,0.503704,0.289363
peak:quality_cost_critical,349,0.533333,0.094281
peak:quality_cost_critical,350,0.533333,0.205480
peak:quality_cost_critical,351,0.466667,0.094281
peak:quality_cost_critical,352,0.233333,0.047140
peak:quality_cost_critical,353,0.500000,0.244949
peak:quality_cost_critical,354,0.400000,0.000000
peak:quality_cost_critical,355,0.466667,0.249444
peak:quality_cost_critical,356,0.311111,0.083148
peak:quality_cost_critical,357,0.333333,0.094281
peak:quality_cost_critical,358,0.377778,0.166296
peak:quality_cost_critical,359,0.233333,0.047140
peak:quality_cost_critical,360,0.433333,0.094281
peak:quality_cost_critical,361,0.361905,0.053875
peak:quality_cost_critical,362,0.286111,0.117129
peak:quality_cost_critical,363,0.466667,0.047140
peak:quality_cost_critical,364,0.500000,0.081650
peak:quality_cost_critical,365,0.400000,0.000000
peak:quality_cost_critical,366,0.295238,0.081927
peak:quality_cost_critical,367,0.266667,0.124722
peak:quality_cost_critical,368,0.500000,0.216025
peak:quality_cost_critical,369,0.433333,0.047140
peak:quality_cost_critical,370,0.466667,0.094281
peak:quality_cost_critical,371,0.333333,0.136083
peak:quality_cost_critical,372,0.466667,0.094281
peak:quality_cost_critical,373,0.433333,0.124722
peak:quality_cost_critical,374,0.477778,0.109994
peak:quality_cost_critical,375,0.300000,0.081650
peak:quality_cost_critical,376,0.377778,0.031427
peak:quality_cost_critical,377,0.411111,0.291018
peak:quality_cost_critical,378,0.311111,0.245452
peak:quality_cost_critical,379,0.318519,0.073330
peak:quality_cost_critical,380,0.511111,0.206080
peak:quality_cost_critical,381,0.322222,0.196889
peak:quality_cost_critical,382,0.466667,0.124722
peak:quality_cost_critical,383,0.355556,0.139665
peak:quality_cost_critical,384,0.400000,0.163299
peak:quality_cost_critical,385,0.333333,0.094281
peak:quality_cost_critical,386,0.422222,0.125708
peak:quality_cost_critical,387,0.466667,0.094281
peak:quality_cost_critical,388,0.333333,0.094281
peak:quality_cost_critical,389,0.266667,0.094281
peak:quality_cost_critical,390,0.266667,0.124722
peak:quality_cost_critical,391,0.477778,0.228252
peak:quality_cost_critical,392,0.252778,0.091372
peak:quality_cost_critical,393,0.311111,0.083148
peak:quality_cost_critical,394,0.200000,0.000000
peak:quality_cost_critical,395,0.322222,0.109994
peak:quality_cost_critical,396,0.333333,0.249444
peak:quality_cost_critical,397,0.311111,0.083148
peak:quality_cost_critical,398,0.335979,0.118842
peak:quality_cost_critical,399,0.533333,0.188562
peak:quality_cost_critical,400,0.533333,0.188562
peak:quality_cost_critical,401,0.800000,0.000000
peak:quality_cost_critical,402,0.333333,0.094281
peak:quality_cost_critical,403,0.328571,0.050843
peak:quality_cost_critical,404,0.400000,0.163299
peak:quality_cost_critical,405,0.377778,0.166296
peak:quality_cost_critical,406,0.533333,0.249444
peak:quality_cost_critical,407,0.207407,0.163635
peak:quality_cost_critical,408,0.433333,0.047140
peak:quality_cost_critical,409,0.333333,0.000000
peak:quality_cost_critical,410,0.400000,0.163299
peak:quality_cost_critical,411,0.422222,0.125708
peak:quality_cost_critical,412,0.466667,0.094281
peak:quality_cost_critical,413,0.433333,0.047140
peak:quality_cost_critical,414,0.500000,0.081650
peak:quality_cost_critical,415,0.207407,0.010476
peak:quality_cost_critical,416,0.266667,0.094281
peak:quality_cost_critical,417,0.433333,0.169967
peak:quality_cost_critical,418,0.311111,0.015713
peak:quality_cost_critical,419,0.500000,0.141421
peak:quality_cost_critical,420,0.366667,0.169967
peak:quality_cost_critical,421,0.400000,0.163299
peak:quality_cost_critical,422,0.400000,0.000000
peak:quality_cost_critical,423,0.161905,0.119712
peak:quality_cost_critical,424,0.286111,0.117129
peak:quality_cost_critical,425,0.400000,0.163299
peak:quality_cost_critical,426,0.411111,0.134256
peak:quality_cost_critical,427,0.333333,0.124722
peak:quality_cost_critical,428,0.344444,0.204275
peak:quality_cost_critical,429,0.300000,0.098131
peak:quality_cost_critical,430,0.533333,0.249444
peak:quality_cost_critical,431,0.266667,0.094281
peak:quality_cost_critical,432,0.366667,0.047140
peak:quality_cost_critical,433,0.400000,0.000000
peak:quality_cost_critical,434,0.466667,0.047140
peak:quality_cost_critical,435,0.311111,0.083148
peak:quality_cost_critical,436,0.633333,0.124722
peak:quality_cost_critical,437,0.433333,0.047140
peak:quality_cost_critical,438,0.344444,0.204275
peak:quality_cost_critical,439,0.377778,0.328107
peak:quality_cost_critical,440,0.377778,0.031427
peak:quality_cost_critical,441,0.474074,0.241622
peak:quality_cost_critical,442,0.322222,0.015713
peak:quality_cost_critical,443,0.433333,0.047140
peak:quality_cost_critical,444,0.577778,0.191163
peak:quality_cost_critical,445,0.495238,0.220492
peak:quality_cost_critical,446,0.377778,0.031427
peak:quality_cost_critical,447,0.377778,0.166296
peak:quality_cost_critical,448,0.400000,0.163299
peak:quality_cost_critical,449,0.322222,0.196889
peak:quality_cost_critical,450,0.258333,0.112423
peak:quality_cost_critical,451,0.311111,0.083148
peak:quality_cost_critical,452,0.274074,0.089504
peak:quality_cost_critical,453,0.407407,0.277753
peak:quality_cost_critical,454,0.433333,0.124722
peak:quality_cost_critical,455,0.300000,0.081650
peak:quality_cost_critical,456,0.333333,0.188562
peak:quality_cost_critical,457,0.311111,0.083148
peak:quality_cost_critical,458,0.411111,0.068493
peak:quality_cost_critical,459,0.441667,0.277138
peak:quality_cost_critical,460,0.428571,0.129887
peak:quality_cost_critical,461,0.400000,0.163299
peak:quality_cost_critical,462,0.333333,0.047140
peak:quality_cost_critical,463,0.466667,0.094281
peak:quality_cost_critical,464,0.311111,0.015713
peak:quality_cost_critical,465,0.388889,0.177082
peak:quality_cost_critical,466,0.339683,0.046872
peak:quality_cost_critical,467,0.292593,0.218550
peak:quality_cost_critical,468,0.311111,0.083148
peak:quality_cost_critical,469,0.162963,0.049966
peak:quality_cost_critical,470,0.466667,0.094281
peak:quality_cost_critical,471,0.433333,0.124722
peak:quality_cost_critical,472,0.333333,0.124722
peak:quality_cost_critical,473,0.533333,0.188562
peak:quality_cost_critical,474,0.466667,0.047140
peak:quality_cost_critical,475,0.340741,0.117004
peak:quality_cost_critical,476,0.244444,0.103040
peak:quality_cost_critical,477,0.466667,0.094281
peak:quality_cost_critical,478,0.377778,0.031427
peak:quality_cost_critical,479,0.400000,0.000000
peak:quality_cost_critical,480,0.433333,0.235702
peak:quality_cost_critical,481,0.411111,0.068493
peak:quality_cost_critical,482,0.344444,0.122726
peak:quality_cost_critical,483,0.280423,0.045515
peak:quality_cost_critical,484,0.133333,0.094281
peak:quality_cost_critical,485,0.200000,0.163299
peak:quality_cost_critical,486,0.266667,0.249444
peak:quality_cost_critical,487,0.533333,0.249444
peak:quality_cost_critical,488,0.433333,0.169967
peak:quality_cost_critical,489,0.433333,0.124722
peak:quality_cost_critical,490,0.466667,0.094281
peak:quality_cost_critical,491,0.366667,0.169967
peak:quality_cost_critical,492,0.233333,0.047140
peak:quality_cost_critical,493,0.400000,0.000000
peak:quality_cost_critical,494,0.495238,0.220492
peak:quality_cost_critical,495,0.533333,0.094281
peak:quality_cost_critical,496,0.347619,0.150434
peak:quality_cost_critical,497,0.333333,0.249444
peak:quality_cost_critical,498,0.400000,0.000000
peak:quality_cost_critical,499,0.411111,0.134256
peak:escalation_cost,0,0.066667,0.094281
peak:escalation_cost,1,0.441667,0.313803
peak:escalation_cost,2,0.466667,0.329983
peak:escalation_cost,3,0.133333,0.188562
peak:escalation_cost,4,0.000000,0.000000
peak:escalation_cost,5,0.414286,0.227677
peak:escalation_cost,6,0.033333,0.047140
