episode,raw_return,shaped_return,return,success_rate,mean_reward,mean_shaped_reward,quality_cost,deadline_cost,lambda_quality,lambda_deadline,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,method,seed
3.0,-82.26540700000002,-82.26540700000002,-82.26540700000002,0.0,-2.0566351750000007,-2.0566351750000007,1.0,0.4,0.0,0.0,0.4957257137447594,0.4715877318382263,0.5509146073237063,0.5124050635024905,hybrid_ppo,0
4.0,-90.556739,-90.556739,-90.556739,0.025,-2.2639184749999997,-2.2639184749999997,0.825,0.5,0.0,0.0,0.5025839424133303,0.5149204787239433,0.5894462424889206,0.49492402072250846,hybrid_ppo,0
5.0,-69.17471099999999,-69.17471099999999,-69.17471099999999,0.0,-1.7293677749999996,-1.7293677749999996,1.0,0.225,0.0,0.0,0.4924907273203134,0.5580052991583944,0.5852732318639755,0.509102247145027,hybrid_ppo,0
6.0,-108.04498,-108.04498,-108.04498,0.05,-2.7011244999999997,-2.7011244999999997,0.25,0.7,0.0,0.0,0.5336198878586291,0.4771743745915592,0.554163899563253,0.5395375655330718,hybrid_ppo,0
7.0,-70.171766,-70.171766,-70.171766,0.05,-1.7542941500000002,-1.7542941500000002,0.65,0.425,0.0,0.0,0.5488801524341107,0.49152995880693195,0.5935051710531115,0.5303846212476493,hybrid_ppo,0
8.0,-78.86274600000002,-78.86274600000002,-78.86274600000002,0.05,-1.9715686500000005,-1.9715686500000005,0.625,0.45,0.0,0.0,0.5067931969016792,0.5041970770061016,0.6036373715102672,0.5330176357999443,hybrid_ppo,0
9.0,-68.989264,-68.989264,-68.989264,0.05,-1.7247316000000001,-1.7247316000000001,0.8,0.375,0.0,0.0,0.4900702637732028,0.4997889995574951,0.5640995726212857,0.5521458040252331,hybrid_ppo,0
10.0,-81.607435,-81.607435,-81.607435,0.025,-2.0401858749999997,-2.0401858749999997,0.725,0.425,0.0,0.0,0.5118434680104257,0.5082386525906624,0.5964640244469045,0.5467737888395787,hybrid_ppo,0
11.0,-84.540075,-84.540075,-84.540075,0.025,-2.113501875,-2.113501875,0.85,0.425,0.0,0.0,0.5213824604302645,0.4909814342297613,0.607111002638936,0.5560112788006664,hybrid_ppo,0
12.0,-90.44104499999997,-90.44104499999997,-90.44104499999997,0.025,-2.2610261249999994,-2.2610261249999994,0.85,0.475,0.0,0.0,0.5182827874124049,0.46384692125022414,0.6587652560919525,0.5639488270431758,hybrid_ppo,0
13.0,-59.347789999999996,-59.347789999999996,-59.347789999999996,0.1,-1.48369475,-1.48369475,0.525,0.4,0.0,0.0,0.5104835456758737,0.4443986017815768,0.6148474997356532,0.5770612597092988,hybrid_ppo,0
14.0,-89.38142200000001,-89.38142200000001,-89.38142200000001,0.025,-2.2345355500000004,-2.2345355500000004,0.7,0.525,0.0,0.0,0.518244985729456,0.4750214935466647,0.6570768209397795,0.5214895131886006,hybrid_ppo,0
15.0,-86.88965,-86.88965,-86.88965,0.05,-2.17224125,-2.17224125,0.725,0.5,0.0,0.0,0.544117545619607,0.4610572463087738,0.6564310765713454,0.5500498577058317,hybrid_ppo,0
16.0,-60.701744999999995,-60.701744999999995,-60.701744999999995,0.075,-1.5175436249999998,-1.5175436249999998,0.775,0.375,0.0,0.0,0.5670263314843178,0.4786715484783053,0.6533838032186032,0.5767118469327688,hybrid_ppo,0
17.0,-62.74095499999998,-62.74095499999998,-62.74095499999998,0.1,-1.5685238749999995,-1.5685238749999995,0.325,0.575,0.0,0.0,0.5430553513318299,0.433158732689917,0.683304651454091,0.5844987772032618,hybrid_ppo,0
18.0,-85.43493700000002,-85.43493700000002,-85.43493700000002,0.05,-2.1358734250000007,-2.1358734250000007,0.6,0.55,0.0,0.0,0.5244737552627922,0.4724407694116235,0.6763744891509413,0.6184214395806193,hybrid_ppo,0
19.0,-87.82803899999999,-87.82803899999999,-87.82803899999999,0.0,-2.195700975,-2.195700975,1.0,0.375,0.0,0.0,0.564384648285806,0.4702917869575323,0.6803884118571876,0.6092103478536008,hybrid_ppo,0
20.0,-87.07619500000003,-87.07619500000003,-87.07619500000003,0.025,-2.176904875000001,-2.176904875000001,0.975,0.425,0.0,0.0,0.528725865215063,0.4601199997402726,0.6985365800336005,0.6390643924549222,hybrid_ppo,0
21.0,-79.08658600000001,-79.08658600000001,-79.08658600000001,0.025,-1.9771646500000002,-1.9771646500000002,0.675,0.4,0.0,0.0,0.5406510972678662,0.435332769677043,0.7199158901423214,0.6471082225590945,hybrid_ppo,0
22.0,-103.62248500000001,-103.62248500000001,-103.62248500000001,0.0,-2.5905621250000004,-2.5905621250000004,0.975,0.5,0.0,0.0,0.5128362167105078,0.4673424984142184,0.7468413380086423,0.6260779365077613,hybrid_ppo,0
23.0,-75.29521499999998,-75.29521499999998,-75.29521499999998,0.025,-1.8823803749999997,-1.8823803749999997,0.825,0.3,0.0,0.0,0.505406188301742,0.45831991815939555,0.741827974870801,0.6627883457839491,hybrid_ppo,0
24.0,-86.345142,-86.345142,-86.345142,0.0,-2.15862855,-2.15862855,1.0,0.3,0.0,0.0,0.5199541530609132,0.4402431509643794,0.7600086789131164,0.7109634021222594,hybrid_ppo,0
25.0,-69.288388,-69.288388,-69.288388,0.025,-1.7322096999999999,-1.7322096999999999,0.925,0.25,0.0,0.0,0.47602027222514154,0.4719927768781781,0.7236270006373523,0.6914518004506826,hybrid_ppo,0
26.0,-80.62443699999999,-80.62443699999999,-80.62443699999999,0.0,-2.015610925,-2.015610925,0.975,0.25,0.0,0.0,0.4698502065762876,0.4850746890716254,0.7721963841468097,0.7217875860854985,hybrid_ppo,0
27.0,-100.675075,-100.675075,-100.675075,0.05,-2.5168768750000003,-2.5168768750000003,0.625,0.5,0.0,0.0,0.48531627171486613,0.5317152624949814,0.7379411212801934,0.7156057863160967,hybrid_ppo,0
28.0,-106.022146,-106.022146,-106.022146,0.05,-2.65055365,-2.65055365,0.4,0.55,0.0,0.0,0.46809853206574914,0.5053996305353939,0.7518936910778284,0.7356812129318715,hybrid_ppo,0
29.0,-85.890551,-85.890551,-85.890551,0.025,-2.147263775,-2.147263775,0.85,0.375,0.0,0.0,0.4267215288951993,0.5381847856566311,0.7537841156125069,0.768842605382204,hybrid_ppo,0
30.0,-93.85127799999998,-93.85127799999998,-93.85127799999998,0.0,-2.3462819499999994,-2.3462819499999994,1.0,0.325,0.0,0.0,0.39933772019296887,0.5340101366862656,0.7314103306457398,0.7551246744245291,hybrid_ppo,0
31.0,-71.99874100000001,-71.99874100000001,-71.99874100000001,0.0,-1.7999685250000002,-1.7999685250000002,1.0,0.175,0.0,0.0,0.4211132850274443,0.577370040640235,0.7260194924548266,0.7784781577587128,hybrid_ppo,0
32.0,-80.001183,-80.001183,-80.001183,0.025,-2.000029575,-2.000029575,0.5,0.475,0.0,0.0,0.3904983020499348,0.5649328876286748,0.7458348298221826,0.7645581223517658,hybrid_ppo,0
33.0,-95.07425799999999,-95.07425799999999,-95.07425799999999,0.025,-2.3768564499999996,-2.3768564499999996,0.625,0.475,0.0,0.0,0.3970274004489184,0.6054052827507257,0.7431003721132875,0.8206782350391147,hybrid_ppo,0
34.0,-78.82911099999998,-78.82911099999998,-78.82911099999998,0.025,-1.9707277749999996,-1.9707277749999996,0.875,0.35,0.0,0.0,0.399212248571217,0.6522174405306578,0.7165570159852503,0.8111051889955995,hybrid_ppo,0
35.0,-69.742523,-69.742523,-69.742523,0.05,-1.7435630750000002,-1.7435630750000002,0.525,0.425,0.0,0.0,0.35178499557822934,0.6516979901120067,0.70265509916842,0.8335428706854581,hybrid_ppo,0
36.0,-65.62944899999998,-65.62944899999998,-65.62944899999998,0.025,-1.6407362249999995,-1.6407362249999995,0.975,0.175,0.0,0.0,0.35367853920906783,0.6993898145109416,0.7089987609982491,0.8272550309896468,hybrid_ppo,0
37.0,-112.31517400000001,-112.31517400000001,-112.31517400000001,0.05,-2.8078793500000003,-2.8078793500000003,0.5,0.625,0.0,0.0,0.4045479621067643,0.7318899021670223,0.6999146668389438,0.848312637284398,hybrid_ppo,0
38.0,-86.84022800000002,-86.84022800000002,-86.84022800000002,0.025,-2.1710057000000007,-2.1710057000000007,0.975,0.325,0.0,0.0,0.42187319399416445,0.6727820632234216,0.6713053075671197,0.8454612193703651,hybrid_ppo,0
39.0,-64.70818099999998,-64.70818099999998,-64.70818099999998,0.0,-1.6177045249999995,-1.6177045249999995,0.975,0.125,0.0,0.0,0.42880284040421246,0.7061307575926186,0.6892345966249706,0.8379719911664724,hybrid_ppo,0
40.0,-54.125165999999986,-54.125165999999986,-54.125165999999986,0.025,-1.3531291499999996,-1.3531291499999996,0.825,0.15,0.0,0.0,0.4055701507329941,0.6768823388591407,0.6297437047958374,0.8404889070391655,hybrid_ppo,0
41.0,-55.417557999999985,-55.417557999999985,-55.417557999999985,0.125,-1.3854389499999997,-1.3854389499999997,0.625,0.35,0.0,0.0,0.3784233779758216,0.6605364713072777,0.6033042119145394,0.8496858337521556,hybrid_ppo,0
42.0,-63.331411,-63.331411,-63.331411,0.05,-1.5832852750000002,-1.5832852750000002,0.675,0.275,0.0,0.0,0.43659774756431585,0.6782606549188493,0.5244865562096238,0.8498207937926054,hybrid_ppo,0
43.0,-60.86721000000001,-60.86721000000001,-60.86721000000001,0.025,-1.5216802500000002,-1.5216802500000002,0.975,0.175,0.0,0.0,0.4657828416526318,0.7021190658956765,0.5619859576523304,0.8549366799443959,hybrid_ppo,0
44.0,-56.640190000000004,-56.640190000000004,-56.640190000000004,0.025,-1.4160047500000001,-1.4160047500000001,0.775,0.2,0.0,0.0,0.43230176869034764,0.717374047152698,0.5355107129365205,0.8328371455520391,hybrid_ppo,0
45.0,-52.983166,-52.983166,-52.983166,0.025,-1.32457915,-1.32457915,0.975,0.125,0.0,0.0,0.37012882189452656,0.6874167098850009,0.5289256026744844,0.79635024240613,hybrid_ppo,0
46.0,-48.411218000000005,-48.411218000000005,-48.411218000000005,0.0,-1.2102804500000002,-1.2102804500000002,1.0,0.025,0.0,0.0,0.44221965887397535,0.6870082652568816,0.508212663758546,0.7958515666425228,hybrid_ppo,0
47.0,-56.04837,-56.04837,-56.04837,0.025,-1.40120925,-1.40120925,0.975,0.1,0.0,0.0,0.5039598880410194,0.688093019835651,0.5474783065095543,0.8032807786762716,hybrid_ppo,0
48.0,-44.168372000000005,-44.168372000000005,-44.168372000000005,0.025,-1.1042093000000002,-1.1042093000000002,0.975,0.05,0.0,0.0,0.4970957315936685,0.6736063058674336,0.5485719637572766,0.7687552306130527,hybrid_ppo,0
49.0,-49.78168500000001,-49.78168500000001,-49.78168500000001,0.025,-1.2445421250000002,-1.2445421250000002,0.875,0.125,0.0,0.0,0.5715559277087452,0.6959191542118787,0.5802540541663765,0.7263670302331448,hybrid_ppo,0
50.0,-44.610535,-44.610535,-44.610535,0.025,-1.115263375,-1.115263375,0.925,0.05,0.0,0.0,0.5508632885068655,0.7049504153430461,0.6401011801660063,0.7669453328996898,hybrid_ppo,0
51.0,-46.484354999999994,-46.484354999999994,-46.484354999999994,0.025,-1.162108875,-1.162108875,0.85,0.125,0.0,0.0,0.5736789143830539,0.6799197735637426,0.6330912994593382,0.7478492742031815,hybrid_ppo,0
52.0,-50.266466,-50.266466,-50.266466,0.0,-1.25666165,-1.25666165,0.95,0.075,0.0,0.0,0.5989064792245625,0.7247901061177255,0.6480686774849891,0.7524077164530756,hybrid_ppo,0
53.0,-49.684787,-49.684787,-49.684787,0.025,-1.242119675,-1.242119675,0.975,0.075,0.0,0.0,0.5740998775810003,0.6754422165453433,0.6758220462277531,0.7413730997145174,hybrid_ppo,0
54.0,-53.597333,-53.597333,-53.597333,0.025,-1.339933325,-1.339933325,0.875,0.1,0.0,0.0,0.597523441582918,0.6276518628373742,0.7211626946181058,0.7083572261556983,hybrid_ppo,0
55.0,-43.83805,-43.83805,-43.83805,0.0,-1.0959512500000002,-1.0959512500000002,1.0,0.0,0.0,0.0,0.579716137111187,0.6222775648161769,0.6349632550403476,0.7075413644239305,hybrid_ppo,0
56.0,-46.17786099999999,-46.17786099999999,-46.17786099999999,0.025,-1.1544465249999998,-1.1544465249999998,0.9,0.1,0.0,0.0,0.5805226114690304,0.5929943797551094,0.6000002349317074,0.690302655942738,hybrid_ppo,0
57.0,-47.906399,-47.906399,-47.906399,0.0,-1.197659975,-1.197659975,0.95,0.05,0.0,0.0,0.6077294162660838,0.5685860753059387,0.6425160657465457,0.7149625866934659,hybrid_ppo,0
58.0,-39.118529,-39.118529,-39.118529,0.025,-0.9779632250000001,-0.9779632250000001,0.975,0.0,0.0,0.0,0.5680379405021668,0.5874450234696271,0.6116862962692978,0.7119608665034173,hybrid_ppo,0
59.0,-45.35907499999998,-45.35907499999998,-45.35907499999998,0.025,-1.1339768749999997,-1.1339768749999997,0.975,0.025,0.0,0.0,0.5663150126338005,0.6467606152594089,0.5927411262467503,0.7426252636462449,hybrid_ppo,0
60.0,-42.285548000000006,-42.285548000000006,-42.285548000000006,0.025,-1.0571387,-1.0571387,0.95,0.025,0.0,0.0,0.5611873288303616,0.6731159625202418,0.5992813184261324,0.7174999807626009,hybrid_ppo,0
61.0,-45.374408,-45.374408,-45.374408,0.0,-1.1343602000000002,-1.1343602000000002,0.975,0.025,0.0,0.0,0.5367817717045545,0.7038931384682655,0.6215053388327362,0.666941207922995,hybrid_ppo,0
62.0,-43.662242,-43.662242,-43.662242,0.0,-1.0915560499999999,-1.0915560499999999,1.0,0.0,0.0,0.0,0.48993742632865916,0.6921293396130204,0.5779701116159559,0.686280995734036,hybrid_ppo,0
63.0,-43.686654000000004,-43.686654000000004,-43.686654000000004,0.0,-1.09216635,-1.09216635,1.0,0.0,0.0,0.0,0.4702665993571281,0.6964538557082416,0.6393037084639073,0.6117209025993942,hybrid_ppo,0
64.0,-39.27881000000002,-39.27881000000002,-39.27881000000002,0.025,-0.9819702500000005,-0.9819702500000005,0.975,0.0,0.0,0.0,0.4848012880384922,0.7207828183844684,0.6348388708159327,0.6245848611220717,hybrid_ppo,0
65.0,-39.009072,-39.009072,-39.009072,0.025,-0.9752268000000001,-0.9752268000000001,0.975,0.0,0.0,0.0,0.4574072385206819,0.7230810206755997,0.578880553804338,0.5966255840882659,hybrid_ppo,0
66.0,-48.794666,-48.794666,-48.794666,0.0,-1.21986665,-1.21986665,1.0,0.025,0.0,0.0,0.47276580010354524,0.7387115675956012,0.6375106636062264,0.6038969075530769,hybrid_ppo,0
67.0,-41.31599800000001,-41.31599800000001,-41.31599800000001,0.025,-1.0328999500000002,-1.0328999500000002,0.975,0.0,0.0,0.0,0.45717367958277466,0.7877064903080464,0.6540353245288133,0.5708015339225531,hybrid_ppo,0
68.0,-39.045113,-39.045113,-39.045113,0.025,-0.9761278250000001,-0.9761278250000001,0.975,0.0,0.0,0.0,0.46061431214213366,0.7683822543919088,0.6488395385220647,0.5709274700731038,hybrid_ppo,0
69.0,-43.64916899999999,-43.64916899999999,-43.64916899999999,0.0,-1.0912292249999997,-1.0912292249999997,1.0,0.0,0.0,0.0,0.4211778852939605,0.7724159765243529,0.637856737971306,0.5567436699196697,hybrid_ppo,0
70.0,-41.085677000000004,-41.085677000000004,-41.085677000000004,0.025,-1.027141925,-1.027141925,0.975,0.0,0.0,0.0,0.3895991109088063,0.7863686366379259,0.582358759574592,0.5300843611583115,hybrid_ppo,0
71.0,-43.31968900000001,-43.31968900000001,-43.31968900000001,0.0,-1.0829922250000004,-1.0829922250000004,1.0,0.0,0.0,0.0,0.35309786514192804,0.767218744456768,0.5707263245135548,0.5032418314367533,hybrid_ppo,0
72.0,-45.001006999999994,-45.001006999999994,-45.001006999999994,0.0,-1.1250251749999998,-1.1250251749999998,1.0,0.025,0.0,0.0,0.3794822650179267,0.7543741179257633,0.5577798439413308,0.49900589551776636,hybrid_ppo,0
73.0,-43.132579,-43.132579,-43.132579,0.0,-1.078314475,-1.078314475,1.0,0.0,0.0,0.0,0.3516798062548042,0.7793626353889703,0.5385230945050716,0.4728669190444051,hybrid_ppo,0
74.0,-40.767366,-40.767366,-40.767366,0.025,-1.01918415,-1.01918415,0.975,0.0,0.0,0.0,0.35401511123776436,0.7949355096369979,0.5385680310279131,0.43383818401396274,hybrid_ppo,0
75.0,-43.11268700000001,-43.11268700000001,-43.11268700000001,0.0,-1.0778171750000003,-1.0778171750000003,1.0,0.0,0.0,0.0,0.3703507264330984,0.7972030243277548,0.5334424357488753,0.4738087847866118,hybrid_ppo,0
76.0,-38.857929,-38.857929,-38.857929,0.025,-0.9714482249999999,-0.9714482249999999,0.975,0.0,0.0,0.0,0.37450108719617137,0.8448355820775031,0.5418566635623574,0.5524373146146536,hybrid_ppo,0
77.0,-38.663025000000005,-38.663025000000005,-38.663025000000005,0.025,-0.9665756250000002,-0.9665756250000002,0.975,0.0,0.0,0.0,0.407388378314674,0.8449010314047335,0.554785788230598,0.5525359814167025,hybrid_ppo,0
78.0,-43.253437999999996,-43.253437999999996,-43.253437999999996,0.0,-1.08133595,-1.08133595,1.0,0.0,0.0,0.0,0.3937516836822034,0.8609934502094985,0.5479585354477169,0.520908441506326,hybrid_ppo,0
79.0,-38.877285,-38.877285,-38.877285,0.025,-0.971932125,-0.971932125,0.975,0.0,0.0,0.0,0.401098101824522,0.8527056803554297,0.562565128520131,0.5411758090779185,hybrid_ppo,0
80.0,-38.994038,-38.994038,-38.994038,0.025,-0.9748509500000001,-0.9748509500000001,0.975,0.0,0.0,0.0,0.39712970419228083,0.8306494552642105,0.5773902385458349,0.5840831228494644,hybrid_ppo,0
81.0,-40.995649,-40.995649,-40.995649,0.025,-1.024891225,-1.024891225,0.975,0.0,0.0,0.0,0.3454411690160632,0.8364265114068985,0.5932759875580668,0.5726091288253665,hybrid_ppo,0
82.0,-43.60897300000001,-43.60897300000001,-43.60897300000001,0.0,-1.0902243250000003,-1.0902243250000003,1.0,0.0,0.0,0.0,0.3695381892174482,0.8476691965013743,0.621334831275046,0.6038665911480785,hybrid_ppo,0
83.0,-43.462785,-43.462785,-43.462785,0.0,-1.0865696249999999,-1.0865696249999999,1.0,0.0,0.0,0.0,0.3275977896824479,0.8523782114684584,0.5936815750449896,0.5546379185840488,hybrid_ppo,0
84.0,-40.98811,-40.98811,-40.98811,0.025,-1.0247027499999999,-1.0247027499999999,0.975,0.0,0.0,0.0,0.34734392503649014,0.8436856959760191,0.544777625322342,0.5652430928722022,hybrid_ppo,0
85.0,-34.55838800000001,-34.55838800000001,-34.55838800000001,0.05,-0.8639597000000002,-0.8639597000000002,0.95,0.0,0.0,0.0,0.34892535543441766,0.8312451780587434,0.5904436692520975,0.5591536872908474,hybrid_ppo,0
86.0,-38.95405299999999,-38.95405299999999,-38.95405299999999,0.025,-0.9738513249999997,-0.9738513249999997,0.975,0.0,0.0,0.0,0.35864880812168126,0.8127112971991302,0.5644035893455148,0.5543454232886434,hybrid_ppo,0
87.0,-44.73980099999999,-44.73980099999999,-44.73980099999999,0.0,-1.1184950249999999,-1.1184950249999999,0.975,0.025,0.0,0.0,0.3697418155558407,0.7939599969983101,0.6221868136450648,0.4786627749204637,hybrid_ppo,0
88.0,-38.653088999999994,-38.653088999999994,-38.653088999999994,0.025,-0.9663272249999999,-0.9663272249999999,0.975,0.0,0.0,0.0,0.39857518521696333,0.7990312015265226,0.5972565106600524,0.46427431081980475,hybrid_ppo,0
89.0,-38.347257,-38.347257,-38.347257,0.05,-0.958681425,-0.958681425,0.925,0.025,0.0,0.0,0.3655930397808552,0.7966246753185987,0.6228270001411438,0.419412570681423,hybrid_ppo,0
90.0,-41.304134000000005,-41.304134000000005,-41.304134000000005,0.025,-1.03260335,-1.03260335,0.95,0.025,0.0,0.0,0.38919785793125633,0.8062297724932431,0.6192925805673004,0.4100146953500808,hybrid_ppo,0
91.0,-45.053188,-45.053188,-45.053188,0.0,-1.1263296999999999,-1.1263296999999999,0.975,0.025,0.0,0.0,0.3596458056047559,0.8253151595592501,0.6316331844553351,0.4590964339226483,hybrid_ppo,0
92.0,-43.42844800000001,-43.42844800000001,-43.42844800000001,0.0,-1.0857112000000002,-1.0857112000000002,1.0,0.0,0.0,0.0,0.34906352667510515,0.824654947221279,0.6348853518888354,0.46520111092925076,hybrid_ppo,0
93.0,-38.848167000000004,-38.848167000000004,-38.848167000000004,0.025,-0.9712041750000001,-0.9712041750000001,0.975,0.0,0.0,0.0,0.3619280091971159,0.7722785200551152,0.6426404728367925,0.47764579160138976,hybrid_ppo,0
94.0,-41.030265,-41.030265,-41.030265,0.025,-1.025756625,-1.025756625,0.975,0.0,0.0,0.0,0.3563406846895813,0.7783447705209254,0.6180991294533014,0.45848585093393923,hybrid_ppo,0
95.0,-41.18967200000001,-41.18967200000001,-41.18967200000001,0.025,-1.0297418000000003,-1.0297418000000003,0.975,0.0,0.0,0.0,0.31937889191135765,0.7855790035426617,0.6547933482453229,0.4682646547965705,hybrid_ppo,0
