scenario,seed,step,task_id,semantic_path,feasible,deadline_feasible,semantic_feasible,energy_feasible,utm_feasible,joint_feasible,resource_feasible,accuracy_lcb,accuracy_mean,quality_gap,payload_kb,delay_s,energy_j,deadline_slack_s,tx_delay_s,queue_delay_s,infer_delay_s,load_delay_s,arrival_delay_s,bottleneck_type,required_deadline_reduction_s,required_rate_mbps,required_bandwidth_hz,edge_queue_pressure,model_cache_hit,cache_eligible,utm_constraint_violation,utm_conflict_violation,service_level
low_snr_blockage,0,1,0000330_00001_d_0000800_5,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,18.086273,2559.421168,-14.786272999999998,0.747116,0.125503,0.272,0.04,16.691654,semantic_quality,14.786272999999998,8237223.999999999,474242302922940.6,0.173025025,1,0,0,0,1
low_snr_blockage,0,1,0000330_00001_d_0000800_5,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,46.97491,2759.86936,-43.674910000000004,27.112641,0.125503,2.255111,0.38,16.691654,semantic_quality,43.674910000000004,298926607.99999994,1.721012357838795e+16,0.173025025,0,0,0,0,2
low_snr_blockage,0,1,0000330_00001_d_0000800_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.173025025,1,0,0,0,0
low_snr_blockage,0,1,0000330_00001_d_0000800_5,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,18.086273,2559.421168,-14.786272999999998,0.747116,0.125503,0.272,0.04,16.691654,semantic_quality,14.786272999999998,8237223.999999999,474242302922940.6,0.173025025,1,0,0,0,1
low_snr_blockage,0,2,0000330_00001_d_0000800_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.150222,79.61,2.1497780000000004,0.0,0.090222,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.12296626625000001,1,0,0,0,0
low_snr_blockage,0,2,0000330_00001_d_0000800_5,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,17.986941,2559.357117,-15.686941000000001,0.683065,0.090222,0.272,0.04,16.691654,semantic_quality,15.686941000000001,8237223.999999999,433573212405862.75,0.12296626625000001,1,0,0,0,1
low_snr_blockage,0,2,0000330_00001_d_0000800_5,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,44.615237,2757.544969,-42.315237,24.78825,0.090222,2.255111,0.38,16.691654,semantic_quality,42.315237,298926607.99999994,1.5734253397036194e+16,0.12296626625000001,0,0,0,0,2
low_snr_blockage,0,2,0000330_00001_d_0000800_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,2.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.12296626625000001,1,0,0,0,0
low_snr_blockage,0,2,0000330_00001_d_0000800_5,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,17.986941,2559.357117,-15.686941000000001,0.683065,0.090222,0.272,0.04,16.691654,semantic_quality,15.686941000000001,8237223.999999999,433573212405862.75,0.12296626625000001,1,0,0,0,1
low_snr_blockage,0,3,0000330_00001_d_0000800_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.127289,79.61,1.1727110000000003,0.0,0.067289,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.0904280730625,1,0,0,0,0
low_snr_blockage,0,3,0000330_00001_d_0000800_5,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,18.000852,2559.393961,-16.700851999999998,0.719909,0.067289,0.272,0.04,16.691654,semantic_quality,16.700851999999998,8237223.999999999,456959597166510.1,0.0904280730625,1,0,0,0,1
low_snr_blockage,0,3,0000330_00001_d_0000800_5,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,45.929344,2758.882008,-44.629344,26.12529,0.067289,2.255111,0.38,16.691654,semantic_quality,44.629344,298926607.99999994,1.6582938909277114e+16,0.0904280730625,0,0,0,0,2
low_snr_blockage,0,3,0000330_00001_d_0000800_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,1.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.0904280730625,1,0,0,0,0
low_snr_blockage,0,3,0000330_00001_d_0000800_5,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,18.000852,2559.393961,-16.700851999999998,0.719909,0.067289,0.272,0.04,16.691654,semantic_quality,16.700851999999998,8237223.999999999,456959597166510.1,0.0904280730625,1,0,0,0,1
low_snr_blockage,0,4,0000330_00001_d_0000800_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.112383,79.61,0.18761700000000026,0.0,0.052383,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.069278247490625,1,0,0,0,0
low_snr_blockage,0,4,0000330_00001_d_0000800_5,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,17.848555,2559.25657,-17.548555,0.582518,0.052383,0.272,0.04,16.691654,semantic_quality,17.548555,8237223.999999999,369764889502762.44,0.069278247490625,1,0,0,0,1
low_snr_blockage,0,4,0000330_00001_d_0000800_5,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,40.928566,2753.896137,-40.628566,21.139418,0.052383,2.255111,0.38,16.691654,semantic_quality,40.628566,298926607.99999994,1.3418666795580108e+16,0.069278247490625,0,0,0,0,2
low_snr_blockage,0,4,0000330_00001_d_0000800_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.069278247490625,1,0,0,0,0
low_snr_blockage,0,4,0000330_00001_d_0000800_5,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,17.848555,2559.25657,-17.548555,0.582518,0.052383,0.272,0.04,16.691654,semantic_quality,17.548555,8237223.999999999,369764889502762.44,0.069278247490625,1,0,0,0,1
low_snr_blockage,0,5,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.78,0.0,0.102694,79.61,1.397306,0.0,0.042694,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.055530860868906254,1,0,0,0,0
low_snr_blockage,0,5,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,29.703887,4093.323413,-28.203887,2.31304,0.042694,0.272,0.04,26.826153,mobility,28.203887,8218888.0,1468061885133278.5,0.055530860868906254,1,0,0,0,1
low_snr_blockage,0,5,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,114.314198,4349.49328,-112.814198,84.40024,0.042694,2.255111,0.38,26.826153,tx_delay,112.814198,299898080.0,5.356794503984611e+16,0.055530860868906254,0,0,0,0,2
low_snr_blockage,0,5,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.055530860868906254,1,0,0,0,0
low_snr_blockage,0,5,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,29.703887,4093.323413,-28.203887,2.31304,0.042694,0.272,0.04,26.826153,mobility,28.203887,8218888.0,1468061885133278.5,0.055530860868906254,1,0,0,0,1
low_snr_blockage,0,6,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.78,0.0,0.096396,79.61,0.403604,0.0,0.036396,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.046595059564789064,1,0,0,0,0
low_snr_blockage,0,6,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,31.216752,4094.842576,-30.716752,3.832202,0.036396,0.272,0.04,26.826153,mobility,30.716752,8218888.0,2432730965391621.0,0.046595059564789064,1,0,0,0,1
low_snr_blockage,0,6,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,169.740464,4404.925843,-169.240464,139.832803,0.036396,2.255111,0.38,26.826153,tx_delay,169.240464,299898080.0,8.87676466302368e+16,0.046595059564789064,0,0,0,0,2
low_snr_blockage,0,6,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.046595059564789064,1,0,0,0,0
low_snr_blockage,0,6,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,31.216752,4094.842576,-30.716752,3.832202,0.036396,0.272,0.04,26.826153,mobility,30.716752,8218888.0,2432730965391621.0,0.046595059564789064,1,0,0,0,1
low_snr_blockage,0,7,0000244_00500_d_0000002_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.78,0.0,0.092302,79.61,0.407698,0.0,0.032302,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.04078678871711289,1,0,0,0,0
low_snr_blockage,0,7,0000244_00500_d_0000002_13,token,0,0,0,1,1,0,1,0.167003,0.201814,0.612997,1.029653,29.076953,4073.015453,-28.576953,1.827598,0.032302,0.272,0.04,26.695052,semantic_quality,28.576953,8237223.999999999,1160172394366197.0,0.04078678871711289,1,0,0,0,1
low_snr_blockage,0,7,0000244_00500_d_0000002_13,image,0,0,0,1,1,0,1,0.0,0.0,0.78,37.365826,96.095508,4311.593564,-95.595508,66.323042,0.032302,2.255111,0.38,26.695052,semantic_quality,95.595508,298926607.99999994,4.210233915492957e+16,0.04078678871711289,0,0,0,0,2
low_snr_blockage,0,7,0000244_00500_d_0000002_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.04078678871711289,1,0,0,0,0
low_snr_blockage,0,7,0000244_00500_d_0000002_13,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.612997,1.029653,29.076953,4073.015453,-28.576953,1.827598,0.032302,0.272,0.04,26.695052,semantic_quality,28.576953,8237223.999999999,1160172394366197.0,0.04078678871711289,1,0,0,0,1
low_snr_blockage,0,8,0000289_05801_d_0000840_17,cache,0,1,0,1,1,0,1,0.0,0.0,0.78,0.0,0.089642,79.61,0.410358,0.0,0.029642,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.03701141266612337,1,0,0,0,0
low_snr_blockage,0,8,0000289_05801_d_0000840_17,token,0,0,0,1,1,0,1,0.167003,0.201814,0.612997,1.029653,31.960182,4368.612497,-31.460182,2.764679,0.029642,0.272,0.04,28.643861,semantic_quality,31.460182,8237223.999999999,1754898590626024.2,0.03701141266612337,1,0,0,0,1
low_snr_blockage,0,8,0000289_05801_d_0000840_17,image,0,0,0,1,1,0,1,0.0,0.0,0.78,37.365826,132.048064,4640.259934,-131.548064,100.32945,0.029642,2.255111,0.38,28.643861,semantic_quality,131.548064,298926607.99999994,6.3684790298262856e+16,0.03701141266612337,0,0,0,0,2
low_snr_blockage,0,8,0000289_05801_d_0000840_17,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.03701141266612337,1,0,0,0,0
low_snr_blockage,0,8,0000289_05801_d_0000840_17,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.612997,1.029653,31.960182,4368.612497,-31.460182,2.764679,0.029642,0.272,0.04,28.643861,semantic_quality,31.460182,8237223.999999999,1754898590626024.2,0.03701141266612337,1,0,0,0,1
low_snr_blockage,1,0,0000280_02401_d_0000624_1,cache,1,1,1,1,1,1,1,0.82,0.82,0.0,0.0,0.148255,79.61,3.1517450000000005,0.0,0.088255,0.02,0.04,0.0,none,0.0,0.0,32500.0,0.153372,1,1,0,0,0
low_snr_blockage,1,0,0000280_02401_d_0000624_1,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,10.576547,1533.848901,-7.276546999999999,0.052932,0.088255,0.272,0.04,9.91336,mobility,7.276546999999999,8218888.0,33599650310066.793,0.153372,1,1,0,0,1
low_snr_blockage,1,0,0000280_02401_d_0000624_1,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,14.978165,1709.810075,-11.678165,1.93144,0.088255,2.255111,0.38,9.91336,mobility,11.678165,299898080.0,1226013861809582.5,0.153372,0,1,0,0,2
low_snr_blockage,1,0,0000280_02401_d_0000624_1,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.153372,1,1,0,0,0
low_snr_blockage,1,0,0000280_02401_d_0000624_1,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,10.576547,1533.848901,-7.276546999999999,0.052932,0.088255,0.272,0.04,9.91336,mobility,7.276546999999999,8218888.0,33599650310066.793,0.153372,1,1,0,0,1
low_snr_blockage,1,1,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.126011,79.61,3.173989,0.0,0.066011,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.1101918,1,0,0,0,0
low_snr_blockage,1,1,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,15.863416,2292.230247,-12.563416,0.34825,0.066011,0.272,0.04,14.927156,semantic_quality,12.563416,8237223.999999999,221055926675199.2,0.1101918,1,0,0,0,1
low_snr_blockage,1,1,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,30.676157,2478.602543,-27.376157,12.637879,0.066011,2.255111,0.38,14.927156,semantic_quality,27.376157,298926607.99999994,8022059171793070.0,0.1101918,0,0,0,0,2
low_snr_blockage,1,1,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.1101918,1,0,0,0,0
low_snr_blockage,1,1,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,15.863416,2292.230247,-12.563416,0.34825,0.066011,0.272,0.04,14.927156,semantic_quality,12.563416,8237223.999999999,221055926675199.2,0.1101918,1,0,0,0,1
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.111552,79.61,2.188448,0.0,0.051552,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.08212467000000001,1,0,0,0,0
low_snr_blockage,1,2,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,16.060218,2292.441507,-13.760217999999998,0.55951,0.051552,0.272,0.04,14.927156,semantic_quality,13.760217999999998,8237223.999999999,355146962058901.5,0.08212467000000001,1,0,0,0,1
low_snr_blockage,1,2,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,38.328269,2486.269114,-36.028269,20.30445,0.051552,2.255111,0.38,14.927156,semantic_quality,36.028269,298926607.99999994,1.288818620323693e+16,0.08212467000000001,0,0,0,0,2
low_snr_blockage,1,2,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,2.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.08212467000000001,1,0,0,0,0
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,16.060218,2292.441507,-13.760217999999998,0.55951,0.051552,0.272,0.04,14.927156,semantic_quality,13.760217999999998,8237223.999999999,355146962058901.5,0.08212467000000001,1,0,0,0,1
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.102154,79.61,1.1978460000000002,0.0,0.042154,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.0638810355,1,0,0,0,0
low_snr_blockage,1,3,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,16.134874,2292.525562,-14.834874,0.643564,0.042154,0.272,0.04,14.927156,semantic_quality,14.834874,8237223.999999999,408498939497978.1,0.0638810355,1,0,0,0,1
low_snr_blockage,1,3,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,41.369201,2489.319444,-40.069201,23.35478,0.042154,2.255111,0.38,14.927156,semantic_quality,40.069201,298926607.99999994,1.4824314885175856e+16,0.0638810355,0,0,0,0,2
low_snr_blockage,1,3,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,1.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.0638810355,1,0,0,0,0
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,16.134874,2292.525562,-14.834874,0.643564,0.042154,0.272,0.04,14.927156,semantic_quality,14.834874,8237223.999999999,408498939497978.1,0.0638810355,1,0,0,0,1
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.096045,79.61,0.20395500000000027,0.0,0.036045,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.052022673075,1,0,0,0,0
low_snr_blockage,1,4,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,16.031839,2292.428636,-15.731839,0.546638,0.036045,0.272,0.04,14.927156,semantic_quality,15.731839,8237223.999999999,346976579612468.4,0.052022673075,1,0,0,0,1
low_snr_blockage,1,4,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.82,37.365826,37.845663,2485.802015,-37.545663000000005,19.837351,0.036045,2.255111,0.38,14.927156,semantic_quality,37.545663000000005,298926607.99999994,1.2591685256950292e+16,0.052022673075,0,0,0,0,2
low_snr_blockage,1,4,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.052022673075,1,0,0,0,0
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.167003,0.201814,0.6529969999999999,1.029653,16.031839,2292.428636,-15.731839,0.546638,0.036045,0.272,0.04,14.927156,semantic_quality,15.731839,8237223.999999999,346976579612468.4,0.052022673075,1,0,0,0,1
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.092074,79.61,1.2079260000000003,0.0,0.032074,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.04431473749874999,1,0,0,0,0
low_snr_blockage,1,5,0000213_02965_d_0000241_17,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,48.5387,4611.643473,-47.2387,17.833076,0.032074,0.272,0.04,30.15155,mobility,47.2387,8218888.0,1.1318383898305086e+16,0.04431473749874999,1,0,0,0,1
low_snr_blockage,1,5,0000213_02965_d_0000241_17,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,683.937825,5418.602153,-682.637825,650.709089,0.032074,2.255111,0.38,30.15155,tx_delay,682.637825,299898080.0,4.129952372881356e+17,0.04431473749874999,0,0,0,0,2
low_snr_blockage,1,5,0000213_02965_d_0000241_17,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,1.3000000000000003,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.04431473749874999,1,0,0,0,0
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,48.5387,4611.643473,-47.2387,17.833076,0.032074,0.272,0.04,30.15155,mobility,47.2387,8218888.0,1.1318383898305086e+16,0.04431473749874999,1,0,0,0,1
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache,0,1,0,1,1,0,1,0.0,0.0,0.82,0.0,0.089493,79.61,0.21050700000000028,0.0,0.029493,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.03930457937418749,1,0,0,0,0
low_snr_blockage,1,6,0000213_02965_d_0000241_17,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,42.80813,4605.915484,-42.50813,12.105086,0.029493,0.272,0.04,30.15155,mobility,42.50813,8218888.0,7686729784172663.0,0.03930457937418749,1,0,0,0,1
low_snr_blockage,1,6,0000213_02965_d_0000241_17,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,474.927283,5209.594193,-474.627283,441.701129,0.029493,2.255111,0.38,30.15155,tx_delay,474.627283,299898080.0,2.80480218705036e+17,0.03930457937418749,0,0,0,0,2
low_snr_blockage,1,6,0000213_02965_d_0000241_17,defer,0,0,1,1,1,0,1,0.0,0.0,0.82,0.0,0.0,0.0,0.30000000000000027,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.03930457937418749,1,0,0,0,0
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,42.80813,4605.915484,-42.50813,12.105086,0.029493,0.272,0.04,30.15155,mobility,42.50813,8218888.0,7686729784172663.0,0.03930457937418749,1,0,0,0,1
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.78,0.0,0.087816,79.61,0.412184,0.0,0.027816,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.03604797659322187,1,0,0,0,0
low_snr_blockage,1,7,0000001_03499_d_0000006_13,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,27.994553,3852.902306,-27.494553,2.207976,0.027816,0.272,0.04,25.236761,mobility,27.494553,8218888.0,1401436831059811.2,0.03604797659322187,1,0,0,0,1
low_snr_blockage,1,7,0000001_03499_d_0000006_13,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,108.876289,4105.343598,-108.376289,80.566601,0.027816,2.255111,0.38,25.236761,tx_delay,108.376289,299898080.0,5.113687093389298e+16,0.03604797659322187,0,0,0,0,2
low_snr_blockage,1,7,0000001_03499_d_0000006_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.03604797659322187,1,0,0,0,0
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,27.994553,3852.902306,-27.494553,2.207976,0.027816,0.272,0.04,25.236761,mobility,27.494553,8218888.0,1401436831059811.2,0.03604797659322187,1,0,0,0,1
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache,0,1,0,1,1,0,1,0.0,0.0,0.65,0.0,0.086725,79.61,0.413275,0.0,0.026725,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.03393118478559421,1,0,0,0,0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,token,0,0,1,1,1,0,1,0.66567,0.78125,0.0,0.704849,20.623584,2841.641983,-20.123584,1.2525,0.026725,0.816,0.04,18.278358,mobility,20.123584,5638791.999999999,357775848156182.1,0.03393118478559421,1,0,0,0,1
low_snr_blockage,1,8,0000287_00601_d_0000762_15,image,0,0,1,1,1,0,1,0.772252,0.875,0.0,31.0457,47.35608,3048.28473,-46.85608,25.361569,0.026725,2.899429,0.38,18.278358,tx_delay,46.85608,248365599.99999997,1.6098687674511366e+16,0.03393118478559421,0,0,0,0,2
low_snr_blockage,1,8,0000287_00601_d_0000762_15,defer,0,0,1,1,1,0,1,0.0,0.0,0.65,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.03393118478559421,1,0,0,0,0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache_update,0,0,1,1,1,0,1,0.66567,0.78125,0.0,0.704849,20.623584,2841.641983,-20.123584,1.2525,0.026725,0.816,0.04,18.278358,mobility,20.123584,5638791.999999999,357775848156182.1,0.03393118478559421,1,0,0,0,1
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache,1,1,1,1,1,1,1,0.78,0.78,0.0,0.0,0.264039,79.61,5.235961,0.0,0.204039,0.02,0.04,0.0,none,0.0,0.0,32500.0,0.287666,1,1,0,0,0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,14.371952,2051.844064,-8.871952,0.308348,0.204039,0.272,0.04,13.337564,mobility,8.871952,8218888.0,195730827288048.66,0.287666,1,1,0,0,1
low_snr_blockage,2,0,0000194_00000_d_0000119_1,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,27.837998,2236.869666,-22.337998,11.251283,0.204039,2.255111,0.38,13.337564,mobility,22.337998,299898080.0,7142000146552356.0,0.287666,0,1,0,0,2
low_snr_blockage,2,0,0000194_00000_d_0000119_1,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.287666,1,1,0,0,0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,14.371952,2051.844064,-8.871952,0.308348,0.204039,0.272,0.04,13.337564,mobility,8.871952,8218888.0,195730827288048.66,0.287666,1,1,0,0,1
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.78,0.0,0.201271,79.61,5.298729,0.0,0.141271,0.02,0.04,0.0,semantic_quality,0.0,0.0,32500.0,0.19748290000000002,1,0,0,0,0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,token,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,15.840121,2208.293874,-10.340121,0.807869,0.141271,0.272,0.04,14.368982,mobility,10.340121,8218888.0,512792973699366.44,0.19748290000000002,1,0,0,0,1
low_snr_blockage,2,1,0000289_05401_d_0000838_5,image,0,0,1,1,1,0,1,0.922467,0.953737,0.0,37.48726,47.033587,2411.046895,-41.533587,29.478223,0.141271,2.255111,0.38,14.368982,tx_delay,41.533587,299898080.0,1.8711245152620464e+16,0.19748290000000002,0,0,0,0,2
low_snr_blockage,2,1,0000289_05401_d_0000838_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.78,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,650000.0,0.19748290000000002,1,0,0,0,0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache_update,0,0,1,1,1,0,1,0.855712,0.896797,0.0,1.027361,15.840121,2208.293874,-10.340121,0.807869,0.141271,0.272,0.04,14.368982,mobility,10.340121,8218888.0,512792973699366.44,0.19748290000000002,1,0,0,0,1
