seed,task_id,service_level,risk_level,deadline_s,epsilon_k,sensed_snr_db,sinr_db,snr_bin,rate_mbps,distance_3d_m,path_loss_db,los_probability,payload_kb,tx_delay_s,arrival_delay_s,sense_delay_s,queue_delay_s,infer_delay_s,load_delay_s,utm_delay_s,delay_s,deadline_violation,semantic_accuracy_lcb,semantic_quality_gap,bandwidth_hz,power_w,cpu_share,gpu_share
1,0000333_03333_d_0000018_12,1,normal,5.5,0.65,-25.652868,-26.33972,-5dB,0.000979,447.923046,164.981309,0.048307,0.709613,5.937276,24.785192,0.16,0.088255,0.816,0.04,0.05,31.876722,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
1,0000333_03333_d_0000018_12,2,normal,5.5,0.65,-26.110443,-26.433026,-5dB,0.00213,447.923046,164.981309,0.048307,33.289961,128.05932,24.785192,0.36,0.088255,2.899429,0.38,0.05,156.622195,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
1,0000001_03499_d_0000006_13,0,critical,5.5,0.78,-21.219977,-25.271928,-5dB,0.000139,456.019405,163.101143,0.047641,0.0,0.0,0.0,0.0,0.088255,0.02,0.04,0.0,0.148255,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
1,0000001_03499_d_0000006_13,1,critical,5.5,0.78,-24.230277,-24.55286,-5dB,0.003281,456.019405,163.101143,0.047641,1.027361,2.564905,25.236761,0.16,0.088255,0.272,0.04,0.05,28.411921,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
1,0000001_03499_d_0000006_13,2,critical,5.5,0.78,-24.230277,-24.55286,-5dB,0.003281,456.019405,163.101143,0.047641,37.48726,93.5905,25.236761,0.36,0.088255,2.255111,0.38,0.05,121.960628,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
1,0000335_02745_d_0000057_14,0,normal,5.5,0.65,-21.518104,-25.570055,-5dB,0.00013,464.600176,163.39927,0.046969,0.0,0.0,0.0,0.0,0.088255,0.02,0.04,0.0,0.148255,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
1,0000335_02745_d_0000057_14,1,normal,5.5,0.65,-24.070829,-24.757681,-5dB,0.001409,464.600176,163.39927,0.046969,0.709613,4.126715,25.715281,0.16,0.088255,0.816,0.04,0.05,30.996251,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
1,0000335_02745_d_0000057_14,2,normal,5.5,0.65,-24.528404,-24.850987,-5dB,0.003064,464.600176,163.39927,0.046969,33.289961,89.006912,25.715281,0.36,0.088255,2.899429,0.38,0.05,118.499877,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
1,0000287_00601_d_0000762_15,0,normal,5.5,0.65,-16.435334,-20.487285,-5dB,0.000417,331.433059,158.316501,0.063488,0.0,0.0,0.0,0.0,0.088255,0.02,0.04,0.0,0.148255,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
1,0000287_00601_d_0000762_15,1,normal,5.5,0.65,-18.988059,-19.674911,-5dB,0.004524,331.433059,158.316501,0.063488,0.70485,1.276459,18.278358,0.16,0.088255,0.816,0.04,0.05,20.709072,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
1,0000287_00601_d_0000762_15,2,normal,5.5,0.65,-19.445634,-19.768217,-5dB,0.00984,331.433059,158.316501,0.063488,31.0457,25.846739,18.278358,0.36,0.088255,2.899429,0.38,0.05,47.902781,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
1,0000277_01801_d_0000548_16,0,normal,3.3000000000000003,0.82,-10.8353,-14.887251,-5dB,0.001498,348.197817,152.716467,0.060372,0.0,0.0,0.0,0.0,0.088255,0.02,0.04,0.0,0.148255,0.0,0.758621,0.061379,32500.0,0.1,0.05,0.01
1,0000277_01801_d_0000548_16,1,normal,3.3000000000000003,0.82,-13.388025,-14.074878,-5dB,0.016198,348.197817,152.716467,0.060372,0.709613,0.358889,19.216258,0.16,0.088255,0.816,0.04,0.05,20.729402,1.0,0.804598,0.015402,292500.0,0.5,0.25,0.05
1,0000277_01801_d_0000548_16,2,normal,3.3000000000000003,0.82,-13.8456,-14.168184,-5dB,0.035244,348.197817,152.716467,0.060372,33.289961,7.737851,19.216258,0.36,0.088255,2.899429,0.38,0.05,30.731792,1.0,0.804598,0.015402,650000.0,1.0,0.55,0.35
1,0000213_02965_d_0000241_17,0,critical,3.3000000000000003,0.82,-28.314917,-32.366868,-5dB,2.7e-05,544.199943,170.196083,0.042048,0.0,0.0,0.0,0.0,0.088255,0.02,0.04,0.0,0.148255,0.0,0.530249,0.289751,32500.0,0.1,0.05,0.01
1,0000213_02965_d_0000241_17,1,critical,3.3000000000000003,0.82,-31.325217,-31.6478,-5dB,0.000641,544.199943,170.196083,0.042048,1.027361,13.120604,30.15155,0.16,0.088255,0.272,0.04,0.05,43.882409,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
1,0000213_02965_d_0000241_17,2,critical,3.3000000000000003,0.82,-31.325217,-31.6478,-5dB,0.000641,544.199943,170.196083,0.042048,37.48726,478.756085,30.15155,0.36,0.088255,2.255111,0.38,0.05,512.041001,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
1,0000290_04001_d_0000867_18,0,normal,5.5,0.65,-21.896477,-25.948428,-5dB,0.000119,491.867919,163.777644,0.045042,0.0,0.0,0.0,0.0,0.088255,0.02,0.04,0.0,0.148255,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
1,0000290_04001_d_0000867_18,1,normal,5.5,0.65,-24.449202,-25.136054,-5dB,0.001291,491.867919,163.777644,0.045042,0.709613,4.50175,27.235487,0.16,0.088255,0.816,0.04,0.05,32.891492,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
1,0000290_04001_d_0000867_18,2,normal,5.5,0.65,-24.906777,-25.229361,-5dB,0.002809,491.867919,163.777644,0.045042,33.289961,97.096132,27.235487,0.36,0.088255,2.899429,0.38,0.05,128.109303,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
1,0000069_02163_d_0000006_19,0,normal,5.5,0.65,-14.930196,-18.982147,-5dB,0.000589,481.372467,156.811362,0.045749,0.0,0.0,0.0,0.0,0.088255,0.02,0.04,0.0,0.148255,0.0,0.566667,0.083333,32500.0,0.1,0.05,0.01
1,0000069_02163_d_0000006_19,1,normal,5.5,0.65,-17.482921,-18.169773,-5dB,0.006383,481.372467,156.811362,0.045749,0.725847,0.931538,26.650426,0.16,0.088255,0.816,0.04,0.05,28.736219,1.0,0.666667,0.0,292500.0,0.5,0.25,0.05
1,0000069_02163_d_0000006_19,2,normal,5.5,0.65,-17.940496,-18.263079,-5dB,0.013885,481.372467,156.811362,0.045749,31.097949,18.346828,26.650426,0.36,0.088255,2.899429,0.38,0.05,48.774938,1.0,0.7,0.0,650000.0,1.0,0.55,0.35
2,0000153_00401_d_0000001_0,0,normal,3.3000000000000003,0.82,-18.88388,-22.935831,-5dB,0.000238,286.786756,160.765046,0.074634,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.567568,0.252432,32500.0,0.1,0.05,0.01
2,0000153_00401_d_0000001_0,1,normal,3.3000000000000003,0.82,-21.436605,-22.123457,-5dB,0.00258,286.786756,160.765046,0.074634,0.727275,2.309205,15.776863,0.16,0.204039,0.816,0.04,0.05,19.356107,1.0,0.432432,0.387568,292500.0,0.5,0.25,0.05
2,0000153_00401_d_0000001_0,2,normal,3.3000000000000003,0.82,-21.89418,-22.216763,-5dB,0.005612,286.786756,160.765046,0.074634,33.008182,48.183699,15.776863,0.36,0.204039,2.899429,0.38,0.05,67.854029,1.0,0.513514,0.306486,650000.0,1.0,0.55,0.35
2,0000194_00000_d_0000119_1,0,critical,5.5,0.78,-11.963923,-16.015875,-5dB,0.001159,243.385622,153.84509,0.092213,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
2,0000194_00000_d_0000119_1,1,critical,5.5,0.78,-14.974223,-15.296807,-5dB,0.027294,243.385622,153.84509,0.092213,1.027361,0.308348,13.337564,0.16,0.204039,0.272,0.04,0.05,14.371952,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
2,0000194_00000_d_0000119_1,2,critical,5.5,0.78,-14.974223,-15.296807,-5dB,0.027294,243.385622,153.84509,0.092213,37.48726,11.251283,13.337564,0.36,0.204039,2.255111,0.38,0.05,27.837998,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
2,0000193_01705_d_0000112_2,0,normal,5.5,0.65,-23.814223,-27.866174,-5dB,7.7e-05,511.51546,165.695389,0.043823,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.432432,0.217568,32500.0,0.1,0.05,0.01
2,0000193_01705_d_0000112_2,1,normal,5.5,0.65,-26.366948,-27.0538,-5dB,0.000831,511.51546,165.695389,0.043823,0.727275,7.171269,28.330505,0.16,0.204039,0.816,0.04,0.05,36.771813,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
2,0000193_01705_d_0000112_2,2,normal,5.5,0.65,-26.824523,-27.147106,-5dB,0.001807,511.51546,165.695389,0.043823,33.008182,149.641744,28.330505,0.36,0.204039,2.899429,0.38,0.05,181.865716,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
2,0000301_01201_d_0000162_3,0,normal,5.5,0.65,-25.772141,-29.824092,-5dB,4.9e-05,481.329721,167.653308,0.045752,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.566667,0.083333,32500.0,0.1,0.05,0.01
2,0000301_01201_d_0000162_3,1,normal,5.5,0.65,-28.324866,-29.011718,-5dB,0.000529,481.329721,167.653308,0.045752,0.725847,11.229974,26.648043,0.16,0.204039,0.816,0.04,0.05,39.148057,1.0,0.666667,0.0,292500.0,0.5,0.25,0.05
2,0000301_01201_d_0000162_3,2,normal,5.5,0.65,-28.782441,-29.105025,-5dB,0.001152,481.329721,167.653308,0.045752,31.097949,221.209082,26.648043,0.36,0.204039,2.899429,0.38,0.05,251.750593,1.0,0.7,0.0,650000.0,1.0,0.55,0.35
2,0000263_02401_d_0000179_4,0,normal,5.5,0.65,-23.20791,-27.259861,-5dB,8.8e-05,454.887572,165.089076,0.047732,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.758621,0.0,32500.0,0.1,0.05,0.01
2,0000263_02401_d_0000179_4,1,normal,5.5,0.65,-25.760635,-26.447487,-5dB,0.000955,454.887572,165.089076,0.047732,0.709613,6.086275,25.173638,0.16,0.204039,0.816,0.04,0.05,32.529952,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
2,0000263_02401_d_0000179_4,2,normal,5.5,0.65,-26.21821,-26.540793,-5dB,0.002077,454.887572,165.089076,0.047732,33.289961,131.273108,25.173638,0.36,0.204039,2.899429,0.38,0.05,160.340213,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
2,0000289_05401_d_0000838_5,0,critical,5.5,0.78,-17.848572,-21.900523,-5dB,0.000302,261.716473,159.729738,0.083648,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
2,0000289_05401_d_0000838_5,1,critical,5.5,0.78,-20.858872,-21.181455,-5dB,0.007117,261.716473,159.729738,0.083648,1.027361,1.182551,14.368982,0.16,0.204039,0.272,0.04,0.05,16.277572,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
2,0000289_05401_d_0000838_5,2,critical,5.5,0.78,-20.858872,-21.181455,-5dB,0.007117,261.716473,159.729738,0.083648,37.48726,43.149952,14.368982,0.36,0.204039,2.255111,0.38,0.05,60.768084,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
2,0000280_01601_d_0000620_6,0,normal,5.5,0.65,-16.714092,-20.766043,-5dB,0.000391,316.501261,158.595258,0.066688,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.432432,0.217568,32500.0,0.1,0.05,0.01
2,0000280_01601_d_0000620_6,1,normal,5.5,0.65,-19.266817,-19.953669,-5dB,0.004244,316.501261,158.595258,0.066688,0.727275,1.403915,17.442414,0.16,0.204039,0.816,0.04,0.05,20.116369,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
2,0000280_01601_d_0000620_6,2,normal,5.5,0.65,-19.724392,-20.046975,-5dB,0.009231,316.501261,158.595258,0.066688,33.008182,29.292773,17.442414,0.36,0.204039,2.899429,0.38,0.05,50.628655,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
2,0000276_03001_d_0000522_7,0,normal,5.5,0.65,-18.05172,-22.103671,-5dB,0.000288,476.834734,159.932886,0.046068,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.566667,0.083333,32500.0,0.1,0.05,0.01
2,0000276_03001_d_0000522_7,1,normal,5.5,0.65,-20.604445,-21.291297,-5dB,0.003123,476.834734,159.932886,0.046068,0.725847,1.904023,26.397447,0.16,0.204039,0.816,0.04,0.05,29.571509,1.0,0.666667,0.0,292500.0,0.5,0.25,0.05
2,0000276_03001_d_0000522_7,2,normal,5.5,0.65,-21.06202,-21.384603,-5dB,0.006793,476.834734,159.932886,0.046068,31.097949,37.503173,26.397447,0.36,0.204039,2.899429,0.38,0.05,67.794087,1.0,0.7,0.0,650000.0,1.0,0.55,0.35
2,0000086_01084_d_0000003_8,0,normal,3.3000000000000003,0.82,-24.191002,-28.242953,-5dB,7e-05,443.711594,166.072168,0.048667,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.567568,0.252432,32500.0,0.1,0.05,0.01
2,0000086_01084_d_0000003_8,1,normal,3.3000000000000003,0.82,-26.743727,-27.430579,-5dB,0.000762,443.711594,166.072168,0.048667,0.727275,7.82057,24.550275,0.16,0.204039,0.816,0.04,0.05,33.640884,1.0,0.432432,0.387568,292500.0,0.5,0.25,0.05
2,0000086_01084_d_0000003_8,2,normal,3.3000000000000003,0.82,-27.201302,-27.523885,-5dB,0.001657,443.711594,166.072168,0.048667,33.008182,163.190882,24.550275,0.36,0.204039,2.899429,0.38,0.05,191.634625,1.0,0.513514,0.306486,650000.0,1.0,0.55,0.35
2,0000249_01514_d_0000005_9,0,critical,5.5,0.78,-18.658489,-22.71044,-5dB,0.000251,480.358439,160.539655,0.045819,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
2,0000249_01514_d_0000005_9,1,critical,5.5,0.78,-21.668789,-21.991372,-5dB,0.00591,480.358439,160.539655,0.045819,1.027361,1.424071,26.593896,0.16,0.204039,0.272,0.04,0.05,28.744006,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
2,0000249_01514_d_0000005_9,2,critical,5.5,0.78,-21.668789,-21.991372,-5dB,0.00591,480.358439,160.539655,0.045819,37.48726,51.962759,26.593896,0.36,0.204039,2.255111,0.38,0.05,81.805805,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
2,0000333_02941_d_0000016_10,0,normal,3.3000000000000003,0.82,-16.277804,-20.329756,-5dB,0.000433,287.316813,158.158971,0.074469,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.432432,0.387568,32500.0,0.1,0.05,0.01
2,0000333_02941_d_0000016_10,1,normal,3.3000000000000003,0.82,-18.83053,-19.517382,-5dB,0.00469,287.316813,158.158971,0.074469,0.727275,1.270405,15.8066,0.16,0.204039,0.816,0.04,0.05,18.347044,1.0,0.432432,0.387568,292500.0,0.5,0.25,0.05
2,0000333_02941_d_0000016_10,2,normal,3.3000000000000003,0.82,-19.288104,-19.610688,-5dB,0.010201,287.316813,158.158971,0.074469,33.008182,26.506769,15.8066,0.36,0.204039,2.899429,0.38,0.05,46.206837,1.0,0.513514,0.306486,650000.0,1.0,0.55,0.35
2,0000327_01401_d_0000718_11,0,normal,5.5,0.65,-18.066664,-22.118615,-5dB,0.000287,361.88725,159.94783,0.058137,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
2,0000327_01401_d_0000718_11,1,normal,5.5,0.65,-20.619389,-21.306241,-5dB,0.003112,361.88725,159.94783,0.058137,0.70485,1.855293,19.981657,0.16,0.204039,0.816,0.04,0.05,23.106989,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
2,0000327_01401_d_0000718_11,2,normal,5.5,0.65,-21.076963,-21.399547,-5dB,0.00677,361.88725,159.94783,0.058137,31.0457,37.568748,19.981657,0.36,0.204039,2.899429,0.38,0.05,61.443872,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
2,0000360_04705_d_0000737_12,0,normal,5.5,0.65,-22.052984,-26.104935,-5dB,0.000115,487.683303,163.93415,0.045319,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.567568,0.082432,32500.0,0.1,0.05,0.01
2,0000360_04705_d_0000737_12,1,normal,5.5,0.65,-24.605709,-25.292561,-5dB,0.001246,487.683303,163.93415,0.045319,0.727275,4.782838,27.002229,0.16,0.204039,0.816,0.04,0.05,33.055107,1.0,0.432432,0.217568,292500.0,0.5,0.25,0.05
2,0000360_04705_d_0000737_12,2,normal,5.5,0.65,-25.063284,-25.385867,-5dB,0.002709,487.683303,163.93415,0.045319,33.008182,99.801695,27.002229,0.36,0.204039,2.899429,0.38,0.05,130.697392,1.0,0.513514,0.136486,650000.0,1.0,0.55,0.35
2,0000313_06401_d_0000468_13,0,critical,3.3000000000000003,0.82,-24.666296,-28.718247,-5dB,6.3e-05,520.438967,166.547462,0.043309,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.902494,0.0,32500.0,0.1,0.05,0.01
2,0000313_06401_d_0000468_13,1,critical,3.3000000000000003,0.82,-27.676596,-27.999179,-5dB,0.001485,520.438967,166.547462,0.043309,1.029653,5.678779,28.827751,0.16,0.204039,0.272,0.04,0.05,35.23257,1.0,0.201814,0.618186,650000.0,1.0,0.4,0.15
2,0000313_06401_d_0000468_13,2,critical,3.3000000000000003,0.82,-27.676596,-27.999179,-5dB,0.001485,520.438967,166.547462,0.043309,37.365825,206.081276,28.827751,0.36,0.204039,2.255111,0.38,0.05,238.158178,1.0,0.0,0.82,650000.0,1.0,0.7,0.45
2,0000335_02549_d_0000056_14,0,normal,3.3000000000000003,0.82,-13.794733,-17.846684,-5dB,0.000764,460.940442,155.675899,0.047251,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.432432,0.387568,32500.0,0.1,0.05,0.01
2,0000335_02549_d_0000056_14,1,normal,3.3000000000000003,0.82,-16.347458,-17.03431,-5dB,0.008272,460.940442,155.675899,0.047251,0.727275,0.72025,25.511199,0.16,0.204039,0.816,0.04,0.05,27.501488,1.0,0.432432,0.387568,292500.0,0.5,0.25,0.05
2,0000335_02549_d_0000056_14,2,normal,3.3000000000000003,0.82,-16.805033,-17.127616,-5dB,0.017995,460.940442,155.675899,0.047251,33.008182,15.026537,25.511199,0.36,0.204039,2.899429,0.38,0.05,44.431204,1.0,0.513514,0.306486,650000.0,1.0,0.55,0.35
2,0000360_02745_d_0000727_15,0,normal,5.5,0.65,-9.964025,-14.015976,-5dB,0.001824,263.320198,151.845191,0.082989,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
2,0000360_02745_d_0000727_15,1,normal,5.5,0.65,-12.51675,-13.203602,-5dB,0.019713,263.320198,151.845191,0.082989,0.70485,0.292907,14.45913,0.16,0.204039,0.816,0.04,0.05,16.022076,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
2,0000360_02745_d_0000727_15,2,normal,5.5,0.65,-12.974325,-13.296908,-5dB,0.042897,263.320198,151.845191,0.082989,31.0457,5.928782,14.45913,0.36,0.204039,2.899429,0.38,0.05,24.28138,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
2,0000287_01001_d_0000764_16,0,normal,5.5,0.65,-8.343346,-12.395297,-5dB,0.002626,239.137431,150.224512,0.094511,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.758621,0.0,32500.0,0.1,0.05,0.01
2,0000287_01001_d_0000764_16,1,normal,5.5,0.65,-10.896071,-11.582923,-5dB,0.028336,239.137431,150.224512,0.094511,0.709613,0.205148,13.098241,0.16,0.204039,0.816,0.04,0.05,14.573428,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
2,0000287_01001_d_0000764_16,2,normal,5.5,0.65,-11.353646,-11.676229,-5dB,0.061674,239.137431,150.224512,0.094511,33.289961,4.421788,13.098241,0.36,0.204039,2.899429,0.38,0.05,21.413497,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
2,0000086_01443_d_0000004_17,0,critical,5.5,0.78,-23.962469,-28.01442,-5dB,7.4e-05,532.177387,165.843635,0.042668,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
2,0000086_01443_d_0000004_17,1,critical,5.5,0.78,-26.972769,-27.295352,-5dB,0.001746,532.177387,165.843635,0.042668,1.027361,4.819089,29.481778,0.16,0.204039,0.272,0.04,0.05,35.026906,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
2,0000086_01443_d_0000004_17,2,critical,5.5,0.78,-26.972769,-27.295352,-5dB,0.001746,532.177387,165.843635,0.042668,37.48726,175.843138,29.481778,0.36,0.204039,2.255111,0.38,0.05,208.574067,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
2,0000069_00001_d_0000001_18,0,normal,5.5,0.65,-23.706133,-27.758084,-5dB,7.9e-05,456.251317,165.587299,0.047622,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
2,0000069_00001_d_0000001_18,1,normal,5.5,0.65,-26.258858,-26.94571,-5dB,0.000852,456.251317,165.587299,0.047622,0.709613,6.825283,25.249695,0.16,0.204039,0.816,0.04,0.05,33.345017,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
2,0000069_00001_d_0000001_18,2,normal,5.5,0.65,-26.716433,-27.039016,-5dB,0.001852,456.251317,165.587299,0.047622,33.289961,147.212947,25.249695,0.36,0.204039,2.899429,0.38,0.05,176.35611,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
2,0000308_04401_d_0000327_19,0,normal,5.5,0.65,-14.459947,-18.511898,-5dB,0.000656,484.423595,156.341113,0.045539,0.0,0.0,0.0,0.0,0.204039,0.02,0.04,0.0,0.264039,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
2,0000308_04401_d_0000327_19,1,normal,5.5,0.65,-17.012672,-17.699524,-5dB,0.007107,484.423595,156.341113,0.045539,0.70485,0.812458,26.820518,0.16,0.204039,0.816,0.04,0.05,28.903015,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
2,0000308_04401_d_0000327_19,2,normal,5.5,0.65,-17.470247,-17.79283,-5dB,0.01546,484.423595,156.341113,0.045539,31.0457,16.450211,26.820518,0.36,0.204039,2.899429,0.38,0.05,47.164196,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
3,0000312_02401_d_0000426_0,0,normal,3.3000000000000003,0.82,-11.617271,-15.669222,-5dB,0.001254,217.687763,153.498437,0.108487,0.0,0.0,0.0,0.0,0.087566,0.02,0.04,0.0,0.147566,0.0,0.567568,0.252432,32500.0,0.1,0.05,0.01
3,0000312_02401_d_0000426_0,1,normal,3.3000000000000003,0.82,-14.169996,-14.856848,-5dB,0.013571,217.687763,153.498437,0.108487,0.727275,0.439011,11.887845,0.16,0.087566,0.816,0.04,0.05,13.480422,1.0,0.432432,0.387568,292500.0,0.5,0.25,0.05
3,0000312_02401_d_0000426_0,2,normal,3.3000000000000003,0.82,-14.627571,-14.950154,-5dB,0.029527,217.687763,153.498437,0.108487,33.008182,9.157866,11.887845,0.36,0.087566,2.899429,0.38,0.05,24.822706,1.0,0.513514,0.306486,650000.0,1.0,0.55,0.35
3,0000356_02941_d_0000644_1,0,critical,5.5,0.78,-10.912964,-14.964915,-5dB,0.001471,231.57426,152.794131,0.09895,0.0,0.0,0.0,0.0,0.087566,0.02,0.04,0.0,0.147566,0.0,0.530249,0.249751,32500.0,0.1,0.05,0.01
3,0000356_02941_d_0000644_1,1,critical,5.5,0.78,-13.923264,-14.245848,-5dB,0.034631,231.57426,152.794131,0.09895,1.027361,0.243027,12.67186,0.16,0.087566,0.272,0.04,0.05,13.524453,1.0,0.896797,0.0,650000.0,1.0,0.4,0.15
3,0000356_02941_d_0000644_1,2,critical,5.5,0.78,-13.923264,-14.245848,-5dB,0.034631,231.57426,152.794131,0.09895,37.48726,8.867767,12.67186,0.36,0.087566,2.255111,0.38,0.05,24.672304,1.0,0.953737,0.0,650000.0,1.0,0.7,0.45
3,0000154_01201_d_0000001_2,0,normal,5.5,0.65,-22.322257,-26.374208,-5dB,0.000108,544.690506,164.203424,0.042024,0.0,0.0,0.0,0.0,0.087566,0.02,0.04,0.0,0.147566,0.0,0.390805,0.259195,32500.0,0.1,0.05,0.01
3,0000154_01201_d_0000001_2,1,normal,5.5,0.65,-24.874982,-25.561834,-5dB,0.001171,544.690506,164.203424,0.042024,0.709613,4.96475,30.178878,0.16,0.087566,0.816,0.04,0.05,36.297193,1.0,0.804598,0.0,292500.0,0.5,0.25,0.05
3,0000154_01201_d_0000001_2,2,normal,5.5,0.65,-25.332557,-25.655141,-5dB,0.002547,544.690506,164.203424,0.042024,33.289961,107.082684,30.178878,0.36,0.087566,2.899429,0.38,0.05,141.038556,1.0,0.804598,0.0,650000.0,1.0,0.55,0.35
3,0000022_01036_d_0000006_3,0,normal,5.5,0.65,-25.958381,-30.010332,-5dB,4.7e-05,488.432565,167.839547,0.045269,0.0,0.0,0.0,0.0,0.087566,0.02,0.04,0.0,0.147566,0.0,0.671875,0.0,32500.0,0.1,0.05,0.01
3,0000022_01036_d_0000006_3,1,normal,5.5,0.65,-28.511106,-29.197958,-5dB,0.000507,488.432565,167.839547,0.045269,0.70485,11.382637,27.043995,0.16,0.087566,0.816,0.04,0.05,39.580198,1.0,0.78125,0.0,292500.0,0.5,0.25,0.05
3,0000022_01036_d_0000006_3,2,normal,5.5,0.65,-28.968681,-29.291264,-5dB,0.001103,488.432565,167.839547,0.045269,31.0457,230.5077,27.043995,0.36,0.087566,2.899429,0.38,0.05,261.328689,1.0,0.875,0.0,650000.0,1.0,0.55,0.35
3,0000356_01765_d_0000638_4,0,normal,3.3000000000000003,0.82,-18.727677,-22.779628,-5dB,0.000247,483.865878,160.608843,0.045577,0.0,0.0,0.0,0.0,0.087566,0.02,0.04,0.0,0.147566,0.0,0.758621,0.061379,32500.0,0.1,0.05,0.01
3,0000356_01765_d_0000638_4,1,normal,3.3000000000000003,0.82,-21.280402,-21.967254,-5dB,0.002674,483.865878,160.608843,0.045577,0.709613,2.17377,26.789427,0.16,0.087566,0.816,0.04,0.05,30.116763,1.0,0.804598,0.015402,292500.0,0.5,0.25,0.05
3,0000356_01765_d_0000638_4,2,normal,3.3000000000000003,0.82,-21.737977,-22.06056,-5dB,0.005817,483.865878,160.608843,0.045577,33.289961,46.883386,26.789427,0.36,0.087566,2.899429,0.38,0.05,77.449808,1.0,0.804598,0.015402,650000.0,1.0,0.55,0.35
3,0000280_03201_d_0000628_5,0,critical,3.3000000000000003,0.82,-5.393683,-9.445634,-5dB,0.005046,228.14132,147.274849,0.101129,0.0,0.0,0.0,0.0,0.087566,0.02,0.04,0.0,0.147566,0.0,0.530249,0.289751,32500.0,0.1,0.05,0.01
