policy,scenario,episodes,tasks,semantic_success_rate,task_success_rate,average_accuracy,average_accuracy_mean,average_uncertainty,average_delay,average_energy,average_payload_kb,average_semantic_payload_kb,average_semantic_quality_gap,average_epsilon_k,failed_epsilon_k_mean,failed_epsilon_k_min,failed_epsilon_k_max,average_q_quality,average_q_deadline,average_q_energy,average_q_risk,average_q_utm,average_mobility_energy_j,average_arrival_delay_s,average_coverage_gain,average_utm_conflict_risk,payload_reduction_vs_always_image,quality_violation_rate,deadline_violation_rate,battery_violation_rate,resource_violation_rate,airspace_conflict_rate,utm_constraint_violation_rate,utm_conflict_violation_rate,service_level_0_ratio,service_level_1_ratio,service_level_2_ratio,service_level_3_ratio,semantic_path_cache_ratio,semantic_path_token_ratio,semantic_path_image_ratio,semantic_path_defer_ratio,semantic_path_cache_update_ratio,semantic_path_reject_ratio,admission_success_rate,admitted_task_success_rate,reject_ratio,correct_reject_ratio,wrong_reject_ratio,reject_feasible_ratio,average_expected_saved_energy_j,average_expected_saved_delay_s,infeasibility_aware_utility,cache_eligible_ratio,joint_feasible_selection_ratio,deadline_infeasible_selection_ratio,utm_infeasible_selection_ratio,average_selected_path_deadline_slack_s,average_q_defer,average_q_cache_stale,expert_path_agreement_rate,expert_path_cache_ratio,expert_path_token_ratio,expert_path_image_ratio,expert_path_defer_ratio,expert_path_cache_update_ratio,expert_mobility_agreement_rate,mobility_stay_ratio,mobility_serve_task_ratio,mobility_reposition_ratio,mobility_avoid_conflict_ratio,mobility_return_base_ratio,utm_safe_service_ratio,oracle_path_feasible_ratio,oracle_mobility_feasible_ratio,infeasible_oracle_ratio,selected_mobility_deadline_infeasible_ratio,selected_mobility_utm_infeasible_ratio,bottleneck_none_ratio,bottleneck_semantic_quality_ratio,bottleneck_queue_delay_ratio,bottleneck_tx_delay_ratio,bottleneck_resource_ratio,bottleneck_mobility_ratio,bottleneck_utm_ratio,bottleneck_expired_ratio,average_defer_count,bc_loss,average_reward,seed,benchmark_policy,variant_kind
semantic_greedy,utm_conflict,50,250,0.0,0.0,0.416825,0.54,0.391401,12.602365,1565.763702,199.557943,199.557943,0.403175,0.82,0.82,0.82,0.82,1.302153,29.278341,3272.305617,0.556,0.556,1356.633275,8.972442,0.129898,0.019359,0.0,1.0,1.0,0.0,0.0,0.18,0.18,0.18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36,0.0,0.0,1.0,0.18,-11.311165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.82,0.0,0.268,0.732,1.0,0.18,0.0,0.46,0.0,0.0,0.0,0.448,0.092,0.0,0.0,0.0,-5.437894,2,semantic_greedy,heuristic
lyapunov_greedy,utm_conflict,50,250,0.0,0.0,0.388079,0.483385,0.373436,0.202488,85.85,0.0,0.0,0.431921,0.82,0.82,0.82,0.82,1.141834,0.0,0.0,1.188,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168712,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.074838,2,lyapunov_greedy,heuristic
ppo,utm_conflict,50,500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.78634,0.78634,0.78634,0.65,0.82,4.45084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,39.64578,0.088269,1.0,0.0,1.0,0.0,0.0,0.8233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502,0.0,0.126645,-0.4,2,semantic_path_two_timescale_ppo,rl
always_cache,utm_conflict_soft,50,450,0.0,0.0,0.213427,0.329158,0.603455,0.181487,85.85,0.0,0.0,0.394973,0.6084,0.6084,0.522,0.63,2.169719,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253333,0.253333,0.0,0.0,4.051846,0.0,3.395556,0.253333,0.253333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.253333,0.9,0.1,0.0,0.0,0.253333,0.746667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107304,0,always_cache,heuristic
always_semantic_token,utm_conflict_soft,50,450,0.0,0.0,0.427245,0.901111,0.827361,7.295661,1026.655323,1.156738,1.156738,0.202755,0.63,0.63,0.63,0.63,1.002602,9.348798,3552.843888,0.0,0.0,991.758563,6.55925,0.117775,0.0,0.992855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.444444,0.0,1.0,0.0,-3.962328,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.444444,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.872108,0,always_semantic_token,heuristic
always_image,utm_conflict_soft,50,450,0.0,0.0,0.308327,0.604444,0.79495,10.06287,1200.843576,161.893799,161.893799,0.321673,0.63,0.63,0.63,0.63,1.581159,21.260427,4418.674552,0.0,0.0,991.758563,6.55925,0.117775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.444444,0.0,1.0,0.0,-6.729537,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.444444,1.0,0.0,1.0,0.0,0.0,0.395556,0.0,0.0,0.022222,0.582222,0.0,0.0,0.0,0.0,-4.212255,0,always_image,heuristic
semantic_greedy,utm_conflict_soft,50,450,0.0,0.0,0.308327,0.604444,0.79495,10.06287,1200.843576,161.893799,161.893799,0.321673,0.63,0.63,0.63,0.63,1.581159,21.260427,4418.674552,0.0,0.0,991.758563,6.55925,0.117775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.444444,0.0,1.0,0.0,-6.729537,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.444444,1.0,0.0,1.0,0.0,0.0,0.395556,0.0,0.0,0.022222,0.582222,0.0,0.0,0.0,0.0,-4.212255,0,semantic_greedy,heuristic
lyapunov_greedy,utm_conflict_soft,50,450,0.0,0.0,0.213427,0.329158,0.603455,0.181487,85.85,0.0,0.0,0.394973,0.6084,0.6084,0.522,0.63,2.169719,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253333,0.253333,0.0,0.0,4.051846,0.0,3.395556,0.253333,0.253333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.253333,0.9,0.1,0.0,0.0,0.253333,0.746667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107304,0,lyapunov_greedy,heuristic
ppo,utm_conflict_soft,50,568,0.197183,0.197183,0.240981,0.352549,0.780539,0.382593,55.038853,0.353715,0.353715,0.352352,0.550521,0.557526,0.522,0.63,1.88975,0.0,0.0,0.0,0.0,33.232394,0.0,0.0,0.0,0.0,0.802817,0.0,0.0,0.0,0.0,0.0,0.0,0.052817,0.373239,0.0,0.0,0.052817,0.373239,0.0,0.0,0.0,0.573944,0.771127,0.46281,0.573944,0.573944,0.0,0.573944,24.107254,0.062729,0.771127,0.477113,0.626761,0.373239,0.0,-1.342099,0.0,0.014085,0.626761,0.426056,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.426056,0.65669,0.34331,0.0,0.0,0.052817,0.0,0.0,0.0,0.0,0.373239,0.0,0.271127,0.0,0.088856,0.831683,0,semantic_path_two_timescale_ppo,rl
always_cache,utm_conflict_soft,50,450,0.0,0.0,0.213262,0.329158,0.60362,0.181048,85.85,0.0,0.0,0.395138,0.6084,0.6084,0.522,0.63,2.168018,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251111,0.251111,0.0,0.0,4.038952,0.0,3.413333,0.251111,0.251111,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.251111,0.897778,0.102222,0.0,0.0,0.251111,0.748889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.116105,1,always_cache,heuristic
always_semantic_token,utm_conflict_soft,50,450,0.0,0.0,0.427245,0.901111,0.827361,7.309439,1028.656604,1.156738,1.156738,0.202755,0.63,0.63,0.63,0.63,1.003067,9.417227,3567.174955,0.015556,0.015556,993.759841,6.572486,0.118174,0.000519,0.992855,1.0,1.0,0.0,0.0,0.004444,0.004444,0.004444,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.008889,0.444444,0.0,1.0,0.004444,-3.976105,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.995556,0.444444,0.995556,0.004444,1.0,0.004444,0.0,0.0,0.0,0.0,0.0,0.995556,0.004444,0.0,0.0,0.0,-2.884553,1,always_semantic_token,heuristic
always_image,utm_conflict_soft,50,450,0.0,0.0,0.308327,0.604444,0.79495,10.077098,1202.845306,161.893799,161.893799,0.321673,0.63,0.63,0.63,0.63,1.582293,21.357617,4432.713581,0.015556,0.015556,993.759841,6.572486,0.118174,0.000519,0.0,1.0,1.0,0.0,0.0,0.004444,0.004444,0.004444,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.008889,0.444444,0.0,1.0,0.004444,-6.743765,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.995556,0.444444,0.995556,0.004444,1.0,0.004444,0.0,0.395556,0.0,0.0,0.022222,0.577778,0.004444,0.0,0.0,0.0,-4.22479,1,always_image,heuristic
semantic_greedy,utm_conflict_soft,50,450,0.0,0.0,0.308327,0.604444,0.79495,10.077098,1202.845306,161.893799,161.893799,0.321673,0.63,0.63,0.63,0.63,1.582293,21.357617,4432.713581,0.015556,0.015556,993.759841,6.572486,0.118174,0.000519,0.0,1.0,1.0,0.0,0.0,0.004444,0.004444,0.004444,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.008889,0.444444,0.0,1.0,0.004444,-6.743765,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.995556,0.444444,0.995556,0.004444,1.0,0.004444,0.0,0.395556,0.0,0.0,0.022222,0.577778,0.004444,0.0,0.0,0.0,-4.22479,1,semantic_greedy,heuristic
lyapunov_greedy,utm_conflict_soft,50,450,0.0,0.0,0.213262,0.329158,0.60362,0.181048,85.85,0.0,0.0,0.395138,0.6084,0.6084,0.522,0.63,2.168018,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251111,0.251111,0.0,0.0,4.038952,0.0,3.413333,0.251111,0.251111,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.251111,0.897778,0.102222,0.0,0.0,0.251111,0.748889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.116105,1,lyapunov_greedy,heuristic
ppo,utm_conflict_soft,50,567,0.195767,0.195767,0.241745,0.353309,0.77837,0.381718,55.1648,0.352813,0.352813,0.351659,0.550571,0.557526,0.522,0.63,1.885547,0.0,0.0,0.0,0.0,33.428571,0.0,0.0,0.0,0.0,0.804233,0.0,0.0,0.0,0.0,0.0,0.0,0.056437,0.372134,0.0,0.0,0.056437,0.372134,0.0,0.0,0.0,0.571429,0.767196,0.45679,0.571429,0.571429,0.0,0.571429,24.149771,0.062454,0.767196,0.479718,0.627866,0.372134,0.0,-1.322046,0.0,0.029982,0.627866,0.428571,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.428571,0.659612,0.340388,0.0,0.0,0.056437,0.0,0.0,0.0,0.0,0.372134,0.0,0.268078,0.0,0.08574,0.83723,1,semantic_path_two_timescale_ppo,rl
always_cache,utm_conflict_soft,50,450,0.0,0.0,0.213525,0.327439,0.596456,0.181036,85.85,0.0,0.0,0.393435,0.60696,0.60696,0.522,0.63,2.164942,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257778,0.257778,0.0,0.0,4.032298,0.0,3.395556,0.257778,0.257778,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.257778,0.891111,0.108889,0.0,0.0,0.257778,0.742222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092769,2,always_cache,heuristic
always_semantic_token,utm_conflict_soft,50,450,0.0,0.0,0.427711,0.901667,0.827179,7.316496,1029.799854,1.156738,1.156738,0.202289,0.63,0.63,0.63,0.63,1.002136,9.42462,3569.483181,0.006667,0.006667,994.903093,6.580047,0.118948,0.000202,0.992855,1.0,1.0,0.0,0.0,0.002222,0.002222,0.002222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.004444,0.444444,0.0,1.0,0.002222,-3.983163,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.997778,0.444444,0.997778,0.002222,1.0,0.002222,0.0,0.0,0.0,0.0,0.0,0.997778,0.002222,0.0,0.0,0.0,-2.881977,2,always_semantic_token,heuristic
always_image,utm_conflict_soft,50,450,0.0,0.0,0.309461,0.606667,0.79495,10.083789,1203.98819,161.893799,161.893799,0.320539,0.63,0.63,0.63,0.63,1.580026,21.367371,4435.345003,0.006667,0.006667,994.903093,6.580047,0.118948,0.000202,0.0,1.0,1.0,0.0,0.0,0.002222,0.002222,0.002222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.004444,0.444444,0.0,1.0,0.002222,-6.750456,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.997778,0.444444,0.997778,0.002222,1.0,0.002222,0.0,0.393333,0.0,0.0,0.022222,0.584444,0.0,0.0,0.0,0.0,-4.219918,2,always_image,heuristic
semantic_greedy,utm_conflict_soft,50,450,0.0,0.0,0.309461,0.606667,0.79495,10.083789,1203.98819,161.893799,161.893799,0.320539,0.63,0.63,0.63,0.63,1.580026,21.367371,4435.345003,0.006667,0.006667,994.903093,6.580047,0.118948,0.000202,0.0,1.0,1.0,0.0,0.0,0.002222,0.002222,0.002222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.004444,0.444444,0.0,1.0,0.002222,-6.750456,0.0,0.0,0.0,0.444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.997778,0.444444,0.997778,0.002222,1.0,0.002222,0.0,0.393333,0.0,0.0,0.022222,0.584444,0.0,0.0,0.0,0.0,-4.219918,2,semantic_greedy,heuristic
lyapunov_greedy,utm_conflict_soft,50,450,0.0,0.0,0.213525,0.327439,0.596456,0.181036,85.85,0.0,0.0,0.393435,0.60696,0.60696,0.522,0.63,2.164942,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257778,0.257778,0.0,0.0,4.032298,0.0,3.395556,0.257778,0.257778,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.257778,0.891111,0.108889,0.0,0.0,0.257778,0.742222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.092769,2,lyapunov_greedy,heuristic
ppo,utm_conflict_soft,50,567,0.194004,0.194004,0.240451,0.352707,0.780946,0.38038,54.938551,0.353673,0.353673,0.352377,0.550571,0.557449,0.522,0.63,1.886528,0.0,0.0,0.0,0.0,33.291005,0.0,0.0,0.0,0.0,0.805996,0.0,0.0,0.0,0.0,0.0,0.0,0.054674,0.372134,0.0,0.0,0.054674,0.372134,0.0,0.0,0.0,0.573192,0.767196,0.454545,0.573192,0.573192,0.0,0.573192,24.290176,0.063109,0.767196,0.479718,0.627866,0.372134,0.0,-1.320699,0.0,0.014109,0.627866,0.426808,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.426808,0.659612,0.340388,0.0,0.0,0.054674,0.0,0.0,0.0,0.0,0.372134,0.0,0.268078,0.0,0.082053,0.838794,2,semantic_path_two_timescale_ppo,rl
